序号,信号时间,方向,信号收盘价,6K极值,回调基准,ATR,挂单价格,成交,取消原因,成交时间,成交价格,入场价,紧止损价,确认阈值,止盈价,加仓阈值,确认,出场时间,出场价,出场类型,持仓K数,R值,前3K
26,2019/10/23 04:00,做空,8020.89,8160.0,8164.78,92.66302755000662,8072.116972449993,是,,2019/10/23 08:00,8020.68,8020.68,8048.478908265002,7974.348486224997,7185.0064,8025.78545867499,是,2019/10/24 00:00,7185.0064,止盈,4,17.37496866407842,否
27,2019/10/25 16:00,做多,7575.06,7495.81,7495.81,111.27252470021129,7607.082524700211,是,,2019/10/25 20:00,7607.082524700211,7607.082524700211,7573.700767290148,7662.718787050317,9144.8882,7662.718787050318,是,2019/10/26 08:00,9144.8882,止盈,3,18.43189844775665,是
28,2019/11/02 20:00,做多,9320.0,9270.0,9270.0,190.32738605094198,9460.327386050942,否,KAMA,,,,,,,,,2019/11/03 12:00,,挂单取消,0,,
29,2019/11/03 16:00,做空,9160.31,9200.01,9200.01,168.51428039792225,9031.495719602079,否,KAMA,,,,,,,,,2019/11/04 16:00,,挂单取消,0,,
30,2019/11/04 20:00,做多,9292.66,9268.0,9240.0,148.54632068640174,9388.546320686402,是,,2019/11/05 04:00,9388.546320686402,9388.546320686402,9343.982424480482,9462.819481029603,11272.8,9462.819481029603,否,2019/11/05 04:00,9395.46,弱突破平仓,0,0.04654224541981284,是
31,2019/11/07 16:00,做空,9206.51,9220.0,9259.48,131.62711321454637,9127.852886785453,是,,2019/11/08 04:00,9127.852886785453,9127.852886785453,9167.341020749816,9062.03933017818,8148.3423999999995,9062.03933017818,是,2019/11/08 04:00,9209.8,止损,0,-1.000000000000002,是
32,2019/11/08 16:00,做空,9033.3,9091.2,9091.2,126.519373821173,8964.680626178828,是,,2019/11/08 20:00,8964.680626178828,8964.680626178828,9002.63643832518,8901.42093926824,8000.256,8901.42093926824,是,2019/11/09 20:00,8870.82524573421,止损,6,0.21941410135055994,否
33,2019/11/11 00:00,做多,9049.13,8889.02,8889.02,118.00910074090427,9007.029100740905,是,,2019/11/11 04:00,9049.13,9049.13,9013.727269777728,9108.13455037045,10844.6044,9066.033651111356,否,2019/11/11 04:00,9041.31,弱突破平仓,0,-0.06626607567469704,是
34,2019/11/14 12:00,做空,8667.46,8712.0,8712.0,107.17033593609969,8604.8296640639,是,,2019/11/14 16:00,8604.8296640639,8604.8296640639,8636.98076484473,8551.244496095851,7666.56,8551.244496095851,否,2019/11/14 16:00,8634.99,弱突破平仓,0,-0.28142429220416765,是
35,2019/11/15 08:00,做空,8556.28,8581.39,8581.39,99.3333810128252,8482.056618987173,否,KAMA,,,,,,,,,2019/11/15 16:00,,挂单取消,0,,
36,2019/11/15 20:00,做空,8476.55,8515.0,8605.85,104.97171504587095,8500.87828495413,是,,2019/11/16 00:00,8476.51,8476.51,8508.001514513762,8424.024142477065,7573.148,8448.392427431194,否,2019/11/16 00:00,8486.46,弱突破平仓,0,-0.09478743865098249,是
37,2019/11/17 12:00,做空,8427.14,8453.69,8453.69,93.47494373709394,8360.215056262907,是,,2019/11/17 16:00,8360.215056262907,8360.215056262907,8388.257539384034,8313.477584394359,7439.247200000001,8313.477584394359,是,2019/11/17 16:00,8425.14,止损,0,-0.9999999999999983,是
38,2019/11/18 20:00,做空,8410.0,8417.0,8417.0,95.59346260555976,8321.40653739444,是,,2019/11/19 00:00,8321.40653739444,8321.40653739444,8350.084576176107,8273.60980609166,7406.96,8273.609806091661,是,2019/11/19 00:00,8410.0,止损,0,-1.0000000000000075,是
39,2019/11/21 16:00,做空,7871.42,8037.5,8037.5,96.50792843965642,7940.992071560344,是,,2019/11/21 20:00,7872.46,7872.46,7901.412378531897,7824.206035780172,7073.0,7892.738107340515,是,2019/11/22 16:00,7668.966019804903,止损,5,1.6603605836424695,否
40,2019/11/24 20:00,做空,6979.96,7079.13,7132.27,164.5677296802347,6967.702270319765,是,,2019/11/25 00:00,6967.702270319765,6967.702270319765,7017.072589223836,6885.418405479648,6276.3976,6885.418405479649,否,2019/11/25 00:00,7025.03,弱突破平仓,0,-0.34835340921106284,是
41,2019/11/25 20:00,做多,7244.22,7202.96,7202.96,192.23610529228887,7395.196105292289,否,3K跌破基准,,,,,,,,,2019/11/26 20:00,,挂单取消,0,,
42,2019/11/27 20:00,做多,7300.02,7221.77,7221.77,194.12719869549957,7415.8971986955,是,,2019/11/28 00:00,7415.8971986955,7415.8971986955,7357.6590390868505,7512.96079804325,8810.5594,7512.96079804325,是,2019/11/28 00:00,7300.72,止损,0,-1.0000000000000013,是
43,2019/11/29 20:00,做多,7803.96,7643.0,7643.0,185.18786693162392,7828.187866931624,是,,2019/11/30 00:00,7828.187866931624,7828.187866931624,7772.631506852136,7920.781800397436,9324.46,7920.781800397436,否,2019/11/30 00:00,7710.28,弱突破平仓,0,-0.6366932612013868,是
44,2019/12/01 00:00,做空,7504.35,7511.11,7660.0,177.58888233505573,7482.411117664944,是,,2019/12/01 04:00,7482.411117664944,7482.411117664944,7535.68778236546,7393.616676497416,6740.8,7393.616676497417,否,2019/12/01 04:00,7542.93,弱突破平仓,0,-0.34078080530331717,是
45,2019/12/04 08:00,做空,7145.99,7231.35,7231.35,138.8813303209267,7092.468669679074,是,,2019/12/04 16:00,7092.468669679074,7092.468669679074,7134.1330687753525,7023.028004518611,6363.588000000001,7023.02800451861,否,2019/12/04 16:00,7194.24,弱突破平仓,0,-0.7327934581685869,是
46,2019/12/04 20:00,做多,7462.39,7353.33,7353.33,138.30249933390454,7491.632499333905,是,,2019/12/05 00:00,7491.632499333905,7491.632499333905,7450.141749533734,7560.783749000857,8971.0626,7560.783749000857,否,2019/12/05 00:00,7474.37,弱突破平仓,0,-0.12481697306299609,是
47,2019/12/08 08:00,做空,7403.21,7467.44,7467.44,132.74999934689114,7334.690000653109,否,KAMA,,,,,,,,,2019/12/08 16:00,,挂单取消,0,,
48,2019/12/09 20:00,做空,7423.47,7434.57,7493.63,111.56764379495411,7382.062356205046,是,,2019/12/10 00:00,7382.062356205046,7382.062356205046,7415.532649343532,7326.278534307569,6594.3944,7326.278534307569,否,2019/12/10 00:00,7374.99,弱突破平仓,0,0.06339074631749125,是
49,2019/12/10 20:00,做空,7232.93,7269.05,7269.05,113.6487162773093,7155.401283722691,是,,2019/12/11 00:00,7155.401283722691,7155.401283722691,7189.495898605884,7098.576925584036,6396.764,7098.576925584036,否,2019/12/11 00:00,7228.94,弱突破平仓,0,-0.6470703645949679,是
50,2019/12/14 16:00,做空,7183.45,7203.43,7203.43,79.79304779617074,7123.636952203829,是,,2019/12/14 20:00,7123.636952203829,7123.636952203829,7147.574866542681,7083.740428305744,6339.0184,7083.740428305744,是,2019/12/15 12:00,7139.444606751886,止损,4,-1.0791950386443827,否
51,2019/12/17 00:00,做空,6900.0,7037.03,7037.03,79.89207202466365,6957.137927975336,是,,2019/12/17 04:00,6899.93,6899.93,6923.8976216074,6859.983963987668,6192.5864,6917.191891963004,否,2019/12/17 04:00,6887.54,弱突破平仓,0,0.15508422407889716,是
52,2019/12/17 20:00,做空,6688.53,6831.0,6831.0,85.33078389943671,6745.669216100563,是,,2019/12/18 00:00,6689.16,6689.16,6714.759235169831,6646.494608050281,6011.28,6703.003824150845,是,2019/12/18 20:00,6707.452307188502,止损,5,-1.2514195873654654,否
53,2019/12/19 00:00,做多,6951.33,6868.29,6738.64,117.62139795179112,6856.261397951792,是,,2019/12/19 04:00,6951.35,6951.35,6916.063580614463,7010.160698975896,8221.140800000001,6915.072096927687,是,2019/12/24 00:00,7461.2379598165335,止损,29,6.88961306143638,否
54,2019/12/24 04:00,做空,7314.01,7342.28,7375.0,118.87015187333864,7256.129848126661,是,,2019/12/24 12:00,7256.129848126661,7256.129848126661,7291.790893688662,7196.694772189992,6490.0,7196.694772189992,否,2019/12/24 12:00,7263.07,弱突破平仓,0,-0.058384310644555015,是
55,2019/12/27 00:00,做多,7293.31,7265.0,7265.0,101.0193112230936,7366.019311223094,否,KAMA,,,,,,,,,2019/12/27 04:00,,挂单取消,0,,
56,2019/12/27 16:00,做空,7132.01,7151.0,7151.0,106.61010011190483,7044.389899888095,否,3K跌破基准,,,,,,,,,2019/12/28 04:00,,挂单取消,0,,
57,2019/12/28 08:00,做多,7284.59,7270.0,7238.16,106.91939591677215,7345.079395916772,是,,2019/12/28 12:00,7345.079395916772,7345.079395916772,7313.003577141741,7398.539093875158,8830.555199999999,7398.539093875158,否,2019/12/28 12:00,7299.13,弱突破平仓,0,-0.4297573468572522,是
58,2019/12/29 20:00,做多,7391.22,7359.15,7359.15,89.8325248685886,7448.982524868588,是,,2019/12/30 00:00,7448.982524868588,7448.982524868588,7422.032767408012,7493.898787302883,8978.162999999999,7493.898787302883,否,2019/12/30 00:00,7465.92,弱突破平仓,0,0.188545019258767,是
59,2019/12/30 20:00,做空,7258.26,7287.25,7322.26,92.33371419308062,7229.92628580692,是,,2019/12/31 00:00,7229.92628580692,7229.92628580692,7257.626400064843,7183.759428710379,6443.5888,7183.759428710379,否,2019/12/31 00:00,7237.0,弱突破平仓,0,-0.0766103070248903,是
60,2020/01/01 00:00,做空,7168.24,7181.78,7190.0,85.34980042007652,7104.6501995799235,否,3K跌破基准,,,,,,,,,2020/01/01 16:00,,挂单取消,0,,
61,2020/01/02 08:00,做空,7127.29,7170.15,7170.15,75.93888836268695,7094.211111637313,是,,2020/01/03 00:00,7094.211111637313,7094.211111637313,7116.992778146118,7056.241667455969,6309.732,7056.241667455969,是,2020/01/03 12:00,7116.992778146118,止损,3,-3.740493105535845,是
62,2020/01/03 16:00,做多,7338.11,7300.0,7175.0,94.49809268262368,7269.498092682624,是,,2020/01/03 20:00,7338.4,7338.4,7310.050572195212,7385.649046341311,8753.5,7316.747139023935,否,2020/01/03 20:00,7316.01,弱突破平仓,0,-0.23693599907034413,是
63,2020/01/05 08:00,做多,7475.15,7400.0,7368.47,94.47793318028027,7462.94793318028,是,,2020/01/05 12:00,7475.19,7475.19,7446.846620045915,7522.42896659014,8989.5334,7510.1868997704205,否,2020/01/05 12:00,7462.98,弱突破平仓,0,-0.1292365273984269,是
64,2020/01/06 08:00,做多,7538.65,7495.0,7495.0,93.0304245947721,7588.030424594772,是,,2020/01/06 20:00,7588.030424594772,7588.030424594772,7560.12129721634,7634.545636892158,9143.9,7634.545636892158,是,2020/01/06 20:00,7539.99,止损,0,-0.9999999999999971,是
65,2020/01/07 04:00,做多,7757.39,7611.81,7580.08,96.0360364964658,7676.116036496465,是,,2020/01/07 08:00,7757.74,7757.74,7728.92918905106,7805.7580182482325,9247.6976,7724.134054744699,是,2020/01/09 00:00,8141.706797650372,止损,10,6.653893877890941,否
66,2020/01/10 20:00,做多,8066.68,8006.83,8006.83,152.60182276972054,8159.43182276972,否,KAMA,,,,,,,,,2020/01/11 00:00,,挂单取消,0,,
67,2020/01/11 04:00,做多,8207.09,8145.41,8006.83,162.6309450496728,8169.460945049673,是,,2020/01/11 08:00,8207.2,8207.2,8158.410716485099,8288.515472524838,9768.3326,8250.776417574509,否,2020/01/11 08:00,8165.85,弱突破平仓,0,-0.25425665446001516,是
68,2020/01/14 08:00,做多,8469.84,8200.0,8200.0,127.66081982481893,8327.66081982482,是,,2020/01/14 12:00,8469.54,8469.54,8431.241754052555,8533.37040991241,10004.0,8391.491229737228,否,2020/01/14 12:00,8515.53,弱突破平仓,0,0.3602514856406924,是
69,2020/01/17 12:00,做多,8944.5,8843.49,8793.77,155.69026956450634,8949.460269564506,是,,2020/01/17 16:00,8949.460269564506,8949.460269564506,8902.753188695155,9027.30540434676,10728.3994,9027.30540434676,否,2020/01/17 16:00,8914.51,弱突破平仓,0,-0.22448589537591657,是
70,2020/01/19 08:00,做多,9165.18,8995.0,8995.0,139.26635394459458,9134.266353944595,是,,2020/01/19 12:00,9165.18,9165.18,9123.400093816623,9234.813176972297,10973.9,9203.899530916891,否,2020/01/19 12:00,9092.21,弱突破平仓,0,-0.5239600085246102,是
71,2020/01/19 16:00,做空,8704.84,8832.0,8832.0,146.50383443499655,8685.496165565004,是,,2020/01/19 20:00,8685.496165565004,8685.496165565004,8729.447315895502,8612.244248347506,7772.16,8612.244248347506,否,2020/01/19 20:00,8639.0,弱突破平仓,0,0.3173716629624073,是
72,2020/01/22 00:00,做空,8536.51,8608.71,8612.51,137.04733513297862,8475.462664867022,否,KAMA,,,,,,,,,2020/01/22 04:00,,挂单取消,0,,
73,2020/01/24 20:00,做多,8509.21,8508.0,8508.0,129.7315833325718,8637.731583332572,否,KAMA,,,,,,,,,2020/01/25 04:00,,挂单取消,0,,
74,2020/01/26 16:00,做多,8481.78,8425.0,8390.0,112.4186425088788,8502.41864250888,是,,2020/01/27 00:00,8502.41864250888,8502.41864250888,8468.693049756215,8558.627963763318,10235.8,8558.627963763318,是,2020/01/27 16:00,8582.954142713119,止损,4,0.4650442466713694,否
75,2020/01/29 04:00,做多,9398.98,9207.81,9176.68,134.36062920777863,9311.040629207779,是,,2020/01/29 08:00,9399.72,9399.72,9359.411811237665,9466.900314603889,11195.5496,9378.220943811668,否,2020/01/29 08:00,9359.54,弱突破平仓,0,-0.299045935084623,是
76,2020/01/31 00:00,做多,9515.38,9460.52,9460.52,142.28222295494956,9602.80222295495,否,KAMA,,,,,,,,,2020/01/31 16:00,,挂单取消,0,,
77,2020/02/02 08:00,做空,9274.37,9306.0,9306.0,129.3566180645366,9176.643381935464,是,,2020/02/02 12:00,9176.643381935464,9176.643381935464,9215.450367354826,9111.965072903196,8189.28,9111.965072903195,是,2020/02/02 12:00,9273.84,止损,0,-0.9999999999999932,是
78,2020/02/02 16:00,做多,9442.87,9438.07,9438.07,135.25747280324424,9573.327472803245,是,,2020/02/03 08:00,9573.327472803245,9573.327472803245,9532.750230962272,9640.956209204867,11514.445399999999,9640.956209204865,是,2020/02/03 08:00,9340.49,止损,0,-1.7214388822859938,是
79,2020/02/03 20:00,做空,9283.16,9290.0,9290.0,136.18166621458684,9153.818333785413,否,KAMA,,,,,,,,,2020/02/04 00:00,,挂单取消,0,,
80,2020/02/04 16:00,做空,9193.76,9226.4,9250.0,127.64746523508504,9122.352534764916,是,,2020/02/04 20:00,9122.352534764916,9122.352534764916,9160.64677433544,9058.528802147373,8140.0,9058.528802147372,否,2020/02/04 20:00,9208.55,弱突破平仓,0,-0.6752775315697497,是
81,2020/02/05 16:00,做多,9423.0,9307.78,9305.0,120.41444619377262,9425.414446193772,是,,2020/02/05 20:00,9425.414446193772,9425.414446193772,9389.29011233564,9485.621669290658,11352.1,9485.621669290658,是,2020/02/07 04:00,9675.071959795509,止损,8,2.0214308257129483,否
82,2020/02/08 08:00,做空,9726.32,9736.66,9743.21,124.85005369410241,9618.359946305896,否,KAMA,,,,,,,,,2020/02/08 12:00,,挂单取消,0,,
83,2020/02/09 04:00,做多,9906.43,9898.57,9840.0,121.11262645684785,9961.112626456848,是,,2020/02/09 08:00,9961.112626456848,9961.112626456848,9924.778838519795,10021.668939685273,12004.8,10021.668939685273,是,2020/02/10 12:00,10056.221951316194,止损,7,0.12072462304952947,否
84,2020/02/11 08:00,做空,9749.24,9750.0,9750.0,133.2867627748501,9616.71323722515,否,KAMA,,,,,,,,,2020/02/11 20:00,,挂单取消,0,,
85,2020/02/12 00:00,做多,10287.46,10240.0,9908.0,143.49238900988283,10051.492389009883,是,,2020/02/12 04:00,10287.45,10287.45,10244.402283297037,10359.196194504942,12087.76,10123.238583514823,否,2020/02/12 04:00,10229.06,弱突破平仓,0,-0.40692053706053855,是
86,2020/02/13 16:00,做空,10165.03,10235.52,10235.52,143.9780877924225,10091.541912207578,否,KAMA,,,,,,,,,2020/02/13 20:00,,挂单取消,0,,
87,2020/02/15 20:00,做空,9982.18,10203.98,10233.0,145.71451899730548,10087.285481002695,是,,2020/02/16 00:00,9983.03,9983.03,10026.744355699193,9910.172740501348,9005.04,10014.428221504042,是,2020/02/17 04:00,9988.03994279262,止损,7,-0.5357042395115335,否
88,2020/02/20 04:00,做空,9593.65,10026.08,10026.08,176.22527170170017,9849.8547282983,是,,2020/02/20 08:00,9593.31,9593.31,9646.17758151051,9505.19736414915,8822.9504,9761.74209244745,否,2020/02/20 08:00,9574.11,弱突破平仓,0,0.10895145636375644,是
89,2020/02/21 08:00,做多,9709.82,9700.0,9654.64,194.67250473039536,9849.312504730395,否,KAMA,,,,,,,,,2020/02/21 12:00,,挂单取消,0,,
90,2020/02/23 08:00,做多,9793.8,9710.7,9710.7,147.1416365211966,9857.841636521198,是,,2020/02/23 12:00,9857.841636521198,9857.841636521198,9813.699145564839,9931.412454781796,11847.054,9931.412454781796,否,2020/02/23 12:00,9889.57,弱突破平仓,0,0.2156314434781428,是
91,2020/02/25 20:00,做空,9404.39,9487.38,9487.38,151.77071469189787,9335.6092853081,是,,2020/02/26 00:00,9335.6092853081,9335.6092853081,9381.14049971567,9259.723927962152,8348.8944,9259.723927962152,否,2020/02/26 00:00,9368.3,弱突破平仓,0,-0.21539540588091832,是
92,2020/02/28 16:00,做空,8593.54,8684.46,8742.2,178.67843410600616,8563.521565893994,是,,2020/02/28 20:00,8563.521565893994,8563.521565893994,8617.125096125796,8474.182348840992,7693.136,8474.182348840992,否,2020/02/28 20:00,8720.0,弱突破平仓,0,-0.8757544517833106,是
93,2020/03/01 04:00,做空,8531.98,8576.13,8576.13,173.8738467256111,8402.256153274388,否,KAMA,,,,,,,,,2020/03/02 16:00,,挂单取消,0,,
94,2020/03/02 20:00,做多,8828.53,8779.88,8762.24,163.7771392507087,8926.017139250709,是,,2020/03/03 04:00,8926.017139250709,8926.017139250709,8876.883997475496,9007.905708876064,10689.932799999999,9007.905708876064,否,2020/03/03 04:00,8919.7,弱突破平仓,0,-0.03857155693163089,是
95,2020/03/05 08:00,做多,8878.52,8853.88,8853.88,139.51557596713647,8993.395575967135,是,,2020/03/05 16:00,8993.395575967135,8993.395575967135,8951.540903176994,9063.153363950703,10801.7336,9063.153363950703,是,2020/03/06 20:00,9018.458309946933,止损,7,-0.35995232593311877,否
96,2020/03/08 00:00,做空,8896.9,9016.0,9016.0,116.93589444584644,8899.064105554153,是,,2020/03/08 04:00,8897.31,8897.31,8932.390768333753,8838.842052777076,7934.08,8840.596158331231,否,2020/03/08 04:00,8897.18,弱突破平仓,0,0.0011117202345375932,是
97,2020/03/08 08:00,做空,8756.73,8850.0,9056.1,125.71514473737636,8930.384855262624,是,,2020/03/08 12:00,8756.0,8756.0,8793.714543421213,8693.142427631312,7969.368,8867.527282893936,否,2020/03/08 12:00,8749.93,弱突破平仓,0,0.04828376097947599,是
98,2020/03/10 16:00,做多,8068.62,7996.28,7996.28,171.17399292293803,8167.453992922938,否,KAMA,,,,,,,,,2020/03/10 20:00,,挂单取消,0,,
99,2020/03/13 04:00,做空,4764.65,5199.17,5199.17,317.3203256772762,4881.849674322724,是,,2020/03/13 08:00,4762.28,4762.28,4857.476097703183,4603.619837161362,4575.2696000000005,4723.189511484085,是,2020/03/13 08:00,4857.476097703183,止损,0,-1.3768106378547271,是
100,2020/03/16 12:00,做空,4783.83,5169.6,5173.15,416.8225644477941,4756.327435552205,是,,2020/03/16 16:00,4756.327435552205,4756.327435552205,4881.374204886543,4547.916153328309,4552.371999999999,4547.916153328309,否,2020/03/16 16:00,4553.39,弱突破平仓,0,0.4868676815062932,是
101,2020/03/20 16:00,做多,6656.7,6400.0,6400.0,332.05483210565325,6732.054832105653,否,KAMA,,,,,,,,,2020/03/21 00:00,,挂单取消,0,,
102,2020/03/23 04:00,做空,5810.17,5855.68,6073.02,320.52413212112435,5752.495867878876,是,,2020/03/23 08:00,5752.495867878876,5752.495867878876,5848.653107515213,5592.233801818314,5344.257600000001,5592.233801818314,否,2020/03/23 08:00,5950.42,弱突破平仓,0,-0.6175014992204375,是
103,2020/03/23 20:00,做多,6230.0,6153.19,6153.19,310.29588032598144,6463.485880325981,是,,2020/03/24 04:00,6463.485880325981,6463.485880325981,6370.397116228187,6618.633820488972,7506.891799999999,6618.633820488972,否,2020/03/24 04:00,6463.84,弱突破平仓,0,0.0011412322769056898,是
104,2020/03/24 16:00,做多,6732.6,6689.51,6619.9,313.31263191540063,6933.2126319154,是,,2020/03/25 16:00,6933.2126319154,6933.2126319154,6839.218842340781,7089.8689478731,8076.277999999999,7089.8689478731,是,2020/03/25 16:00,6673.0,止损,0,-1.0000000000000004,是
105,2020/03/27 08:00,做多,6790.17,6777.5,6777.5,248.4226742640629,7025.922674264063,否,KAMA,,,,,,,,,2020/03/27 20:00,,挂单取消,0,,
106,2020/03/30 00:00,做空,5896.5,6004.0,6004.0,196.25763540689147,5807.7423645931085,否,KAMA,,,,,,,,,2020/03/30 12:00,,挂单取消,0,,
107,2020/03/30 16:00,做多,6351.23,6330.0,6206.89,202.24083689913437,6409.130836899135,是,,2020/03/30 20:00,6409.130836899135,6409.130836899135,6348.458585829395,6510.251255348702,7572.4058,6510.251255348702,否,2020/03/30 20:00,6340.63,弱突破平仓,0,-0.33870922386114793,是
108,2020/04/01 20:00,做空,6225.43,6240.0,6320.0,170.43279964336907,6149.567200356631,是,,2020/04/02 00:00,6149.567200356631,6149.567200356631,6200.697040249641,6064.350800534946,5561.6,6064.350800534947,否,2020/04/02 00:00,6196.45,弱突破平仓,0,-0.2750808514644575,是
109,2020/04/02 04:00,做多,6641.51,6492.0,6492.0,166.75745167814057,6658.757451678141,是,,2020/04/02 08:00,6658.757451678141,6658.757451678141,6608.730216174698,6742.136177517211,7920.24,6742.136177517211,否,2020/04/02 08:00,6602.23,弱突破平仓,0,-0.3389800642147311,是
110,2020/04/02 20:00,做多,6801.0,6750.0,6750.0,177.93523912591843,6927.935239125918,是,,2020/04/03 00:00,6927.935239125918,6927.935239125918,6874.554667388143,7016.902858688877,8235.0,7016.902858688878,是,2020/04/03 00:00,6801.0,止损,0,-0.9999999999999981,是
111,2020/04/06 12:00,做多,7024.02,6887.2,6839.59,167.67676361038139,7007.2667636103815,是,,2020/04/06 16:00,7024.45,7024.45,6974.146970916885,7108.2883818051905,8344.2998,7091.105145415572,否,2020/04/06 16:00,7095.36,弱突破平仓,0,0.4228969982076252,是
112,2020/04/09 16:00,做空,7179.77,7192.0,7192.0,157.45316781571617,7034.546832184284,否,KAMA,,,,,,,,,2020/04/09 20:00,,挂单取消,0,,
113,2020/04/10 12:00,做空,6919.58,7105.98,7105.98,154.7646755016647,6951.215324498335,是,,2020/04/10 16:00,6919.58,6919.58,6966.009402650499,6842.1976622491675,6253.2624,6873.832986747502,否,2020/04/10 16:00,6899.42,弱突破平仓,0,0.13026228326749542,是
114,2020/04/10 20:00,做空,6766.65,6851.0,7105.98,160.29754464025234,6945.682455359747,是,,2020/04/11 00:00,6767.64,6767.64,6815.729263392076,6687.491227679874,6253.2624,6865.533683039621,否,2020/04/11 00:00,6897.63,弱突破平仓,0,-0.8109294517999621,是
115,2020/04/12 20:00,做多,7014.12,6908.0,6887.12,133.52614237814805,7020.6461423781475,是,,2020/04/13 00:00,7020.6461423781475,7020.6461423781475,6980.588299664703,7087.409213567222,8402.286399999999,7087.409213567222,是,2020/04/13 04:00,6980.588299664703,止损,1,-0.9999999999999966,是
116,2020/04/13 08:00,做空,6671.0,6775.66,6775.66,144.2825263214647,6631.377473678535,是,,2020/04/13 20:00,6631.377473678535,6631.377473678535,6674.662231574975,6559.236210517803,5962.5808,6559.236210517803,是,2020/04/13 20:00,6765.43,止损,0,-0.9999999999999987,是
117,2020/04/15 20:00,做空,6699.85,6736.84,6793.09,136.3499917818496,6656.74000821815,是,,2020/04/16 04:00,6656.74000821815,6656.74000821815,6697.645005752705,6588.565012327225,5977.9192,6588.565012327225,否,2020/04/16 04:00,6616.89,弱突破平仓,0,0.29226263747714143,是
118,2020/04/16 16:00,做多,7019.97,6984.7,6878.02,148.27093979095181,7026.2909397909525,是,,2020/04/16 20:00,7026.2909397909525,7026.2909397909525,6981.809657853667,7100.426409686428,8391.1844,7100.426409686428,否,2020/04/16 20:00,7040.85,弱突破平仓,0,0.09819227037728885,是
119,2020/04/18 20:00,做多,7238.83,7140.0,7140.0,133.6273297528275,7273.627329752828,是,,2020/04/19 04:00,7273.627329752828,7273.627329752828,7233.539130826979,7340.440994629242,8710.8,7340.440994629242,否,2020/04/19 04:00,7242.42,弱突破平仓,0,-0.23354002366546117,是
120,2020/04/20 16:00,做空,6964.2,7055.0,7055.0,118.12197450940886,6936.878025490591,是,,2020/04/20 20:00,6936.878025490591,6936.878025490591,6972.314617843414,6877.817038235887,6208.4,6877.817038235887,是,2020/04/20 20:00,6972.314617843414,止损,0,-0.9999999999999976,是
121,2020/04/22 20:00,做多,7105.69,6970.0,6940.0,121.26511300520148,7061.265113005202,是,,2020/04/23 00:00,7105.7,7105.7,7069.320466098439,7166.332556502601,8466.8,7121.897669507802,否,2020/04/23 00:00,7078.73,弱突破平仓,0,-0.22240526835482696,是
122,2020/04/23 20:00,做多,7528.14,7178.0,7178.0,117.15858769506653,7295.158587695067,是,,2020/04/24 00:00,7528.15,7528.15,7493.00242369148,7586.729293847533,8757.16,7353.7378815426,否,2020/04/24 00:00,7521.05,弱突破平仓,0,-0.060601618197028084,是
123,2020/04/27 08:00,做多,7733.26,7709.57,7709.57,127.12852453802432,7836.698524538024,是,,2020/04/29 08:00,7836.698524538024,7836.698524538024,7798.559967176617,7900.262786807036,9405.6754,7900.262786807036,否,2020/04/29 08:00,7813.51,弱突破平仓,0,-0.18240221557112335,是
124,2020/05/06 16:00,做多,9321.44,9078.51,9078.51,189.40412302163568,9267.914123021636,是,,2020/05/06 20:00,9321.83,9321.83,9265.008763093509,9416.532061510818,11075.7822,9362.616184532453,否,2020/05/06 20:00,9277.99,弱突破平仓,0,-0.231462754350877,是
125,2020/05/07 20:00,做多,9518.55,9405.0,9405.0,201.12792943071815,9606.127929430719,是,,2020/05/08 00:00,9606.127929430719,9606.127929430719,9545.789550601503,9706.691894146077,11474.1,9706.691894146077,是,2020/05/09 08:00,9758.203405156213,止损,8,-0.4212300069815811,否
126,2020/05/09 12:00,做空,9609.65,9726.0,9726.0,218.8456281462992,9507.154371853701,否,KAMA,,,,,,,,,2020/05/10 00:00,,挂单取消,0,,
127,2020/05/10 08:00,做空,8621.65,9528.23,9528.23,213.8625309054448,9314.367469094555,是,,2020/05/10 12:00,8621.0,8621.0,8685.158759271633,8514.068734547278,8384.8424,9207.436203641832,否,2020/05/10 12:00,8807.73,弱突破平仓,0,-0.8731309744134592,是
128,2020/05/11 16:00,做多,8923.21,8900.2,8900.2,279.27945624243864,9179.47945624244,否,KAMA,,,,,,,,,2020/05/11 20:00,,挂单取消,0,,
129,2020/05/13 16:00,做多,9034.48,8981.0,8981.0,275.2808373350594,9256.28083733506,是,,2020/05/14 04:00,9256.28083733506,9256.28083733506,9173.696586134542,9393.92125600259,10956.82,9393.92125600259,否,2020/05/14 04:00,9305.91,弱突破平仓,0,0.1802855699851478,是
130,2020/05/17 20:00,做多,9818.43,9572.38,9529.53,239.577689998371,9769.107689998371,是,,2020/05/18 00:00,9818.43,9818.43,9746.55669300049,9938.218844999186,11626.026600000001,9888.896534997557,否,2020/05/18 00:00,9768.64,弱突破平仓,0,-0.2078240256859452,是
131,2020/05/20 20:00,做空,9410.03,9555.0,9555.0,209.7950564325366,9345.204943567463,是,,2020/05/21 16:00,9345.204943567463,9345.204943567463,9408.143460497224,9240.307415351195,8408.4,9240.307415351195,否,2020/05/21 16:00,9385.0,弱突破平仓,0,-0.18968538682098704,是
132,2020/05/21 20:00,做空,9082.3,9225.53,9281.42,213.59484004583427,9067.825159954165,是,,2020/05/22 00:00,9067.825159954165,9067.825159954165,9131.903611967915,8961.027739931249,8167.6496,8961.027739931249,否,2020/05/22 00:00,9062.54,弱突破平仓,0,0.024743855951906136,是
