序号,信号时间,方向,3K极值,入场基准,成交价,基准类型,ATR,ATR%,是否成交,是否确认,初始止损,止盈目标,出场时间,出场价,持仓K数,R值,出场原因,是否加仓,加仓价,MFE%,MAE%,年份
2156,2020-04-13 08:00,做空,6844.0,6844.0,6844.0,回调基准,144.28,2.108,成交,确认,6988.28,6022.72,2020-04-14 04:00,6844.0,5,0.0,KAMA跟踪止损,否,,3.67,-0.68,2020
2157,2020-04-13 00:00,做多,7028.0,7028.0,7028.0,回退3K极值,136.05,1.936,成交,确认,6891.95,8574.16,2020-04-13 04:00,6891.95,1,-1.0,前3K止损,否,,1.73,-2.14,2020
2158,2020-04-10 12:00,做空,7155.0,7155.0,7155.0,回退3K极值,154.76,2.163,成交,确认,7309.76,6296.4,2020-04-12 20:00,6950.62,14,0.99,KAMA跟踪止损,是,6899.42,5.79,1.77,2020
2159,2020-04-09 16:00,做空,7235.51,7235.51,7235.51,回退3K极值,157.45,2.176,成交,弱突破,,,2020-04-09 16:00,7179.77,0,0.354,弱突破平仓,否,,0.0,0.0,2020
2160,2020-04-09 04:00,做多,7347.59,7347.59,7347.59,回退3K极值,166.21,2.262,成交,弱突破,,,2020-04-09 04:00,7357.66,0,0.061,弱突破平仓,否,,0.0,0.0,2020
2161,2020-04-08 04:00,做空,7253.05,7253.05,7253.05,回退3K极值,168.99,2.33,成交,弱突破,,,2020-04-08 04:00,7192.9,0,0.356,弱突破平仓,否,,0.0,0.0,2020
2162,2020-04-06 12:00,做多,6887.2,6887.2,6887.2,回退3K极值,167.68,2.435,成交,确认,6719.52,8402.38,2020-04-07 20:00,7314.58,8,3.595,KAMA跟踪止损,是,7139.13,8.27,1.79,2020
2163,2020-04-02 04:00,做多,6337.0,6337.0,6337.0,回退3K极值,166.76,2.631,成交,确认,6170.24,7731.14,2020-04-03 20:00,6790.29,10,3.846,KAMA跟踪止损,是,6602.23,15.04,3.25,2020
2164,2020-04-01 20:00,做空,6240.0,6240.0,6240.0,回调基准,170.43,2.731,成交,弱突破,,,2020-04-01 20:00,6225.43,0,0.085,弱突破平仓,否,,0.0,0.0,2020
2165,2020-03-30 16:00,做多,6330.0,6330.0,6330.0,回退3K极值,202.24,3.195,成交,弱突破,,,2020-03-30 16:00,6351.23,0,0.105,弱突破平仓,否,,0.0,0.0,2020
2166,2020-03-28 04:00,做空,6566.0,6566.0,6566.0,回退3K极值,219.76,3.347,成交,确认,6785.76,5778.08,2020-03-30 12:00,6125.55,14,1.938,KAMA跟踪止损,是,6111.06,10.9,3.22,2020
2167,2020-03-27 08:00,做多,6763.45,6763.45,6763.45,回退3K极值,248.42,3.673,成交,弱突破,,,2020-03-27 08:00,6790.17,0,0.108,弱突破平仓,否,,0.0,0.0,2020
2168,2020-03-27 04:00,做多,6688.83,6688.83,6688.83,回退3K极值,255.21,3.815,成交,弱突破,,,2020-03-27 04:00,6733.76,0,0.176,弱突破平仓,否,,0.0,0.0,2020
2169,2020-03-23 20:00,做多,5988.0,5988.0,5988.0,回退3K极值,310.3,5.182,成交,确认,5677.7,7305.36,2020-03-25 16:00,6526.43,11,1.937,KAMA跟踪止损,是,6463.84,16.24,3.96,2020
2170,2020-03-23 04:00,做空,5855.68,5855.68,5855.68,回退3K极值,320.52,5.474,成交,弱突破,,,2020-03-23 04:00,5810.17,0,0.142,弱突破平仓,否,,0.0,0.0,2020
2171,2020-03-22 20:00,做空,6100.57,6100.57,6100.57,回调基准,326.36,5.35,成交,弱突破,,,2020-03-22 20:00,6069.74,0,0.094,弱突破平仓,否,,0.0,0.0,2020
2172,2020-03-19 20:00,做多,5660.0,5660.0,5660.0,回退3K极值,335.64,5.93,成交,确认,5324.36,6905.2,2020-03-20 16:00,6905.2,5,5.788,止盈,是,6207.57,22.1,2.12,2020
2173,2020-03-19 16:00,做多,5448.07,5448.07,5448.07,回退3K极值,337.78,6.2,成交,弱突破,,,2020-03-19 16:00,5616.23,0,0.498,弱突破平仓,否,,0.0,0.0,2020
2174,2020-03-18 12:00,做空,5261.65,5261.65,5261.65,回退3K极值,378.82,7.2,成交,弱突破,,,2020-03-18 12:00,5144.79,0,0.308,弱突破平仓,否,,0.0,0.0,2020
2175,2020-03-17 08:00,做多,5200.0,5200.0,5200.0,回退3K极值,428.46,8.24,成交,弱突破,,,2020-03-17 08:00,5313.46,0,0.265,弱突破平仓,否,,0.0,0.0,2020
2176,2020-03-16 12:00,做空,5169.6,5169.6,5169.6,回退3K极值,416.82,8.063,成交,确认,5586.42,4549.25,2020-03-16 16:00,4549.25,1,1.488,止盈,否,,14.62,4.44,2020
2177,2020-03-15 16:00,做多,5419.33,5419.33,5419.33,回调基准,434.67,8.021,成交,弱突破,,,2020-03-15 16:00,5425.28,0,0.014,弱突破平仓,否,,0.0,0.0,2020
2178,2020-03-13 04:00,做空,5199.17,5199.17,5199.17,回调基准,317.32,6.103,成交,确认,5516.49,4575.27,2020-03-13 08:00,4575.27,1,1.966,止盈,否,,30.34,-6.36,2020
2179,2020-03-12 12:00,做空,7575.0,7575.0,7575.0,回退3K极值,194.49,2.568,成交,确认,7769.49,6666.0,2020-03-12 16:00,6666.0,1,1.447,止盈,是,6038.38,31.36,1.39,2020
2180,2020-03-12 04:00,做多,7930.0,7930.0,7930.0,回调基准,183.92,2.319,成交,弱突破,,,2020-03-12 04:00,7938.39,0,0.046,弱突破平仓,否,,0.0,0.0,2020
2181,2020-03-10 16:00,做多,7975.0,7975.0,7975.0,回退3K极值,171.17,2.146,成交,确认,7803.83,9729.5,2020-03-10 20:00,7803.83,1,-1.0,前3K止损,否,,2.27,-2.89,2020
2182,2020-03-08 00:00,做空,9056.1,9056.1,9056.1,回调基准,116.94,1.291,成交,确认,9173.04,7969.37,2020-03-09 12:00,7969.37,9,16.027,止盈,是,8756.73,15.27,1.37,2020
2183,2020-03-05 08:00,做多,8787.23,8787.23,8787.23,回调基准,139.52,1.588,成交,确认,8647.71,10720.42,2020-03-06 20:00,9018.46,9,1.026,KAMA跟踪止损,是,9106.49,4.47,0.94,2020
2184,2020-03-03 12:00,做空,8805.5,8805.5,8805.5,回退3K极值,157.03,1.783,成交,弱突破,,,2020-03-03 12:00,8759.12,0,0.295,弱突破平仓,否,,0.0,0.0,2020
2185,2020-03-02 20:00,做多,8779.88,8779.88,8779.88,回退3K极值,163.78,1.865,成交,弱突破,,,2020-03-02 20:00,8828.53,0,0.297,弱突破平仓,否,,0.0,0.0,2020
2186,2020-03-02 16:00,做多,8704.35,8704.35,8704.35,回退3K极值,164.13,1.886,成交,弱突破,,,2020-03-02 16:00,8760.7,0,0.343,弱突破平仓,否,,0.0,0.0,2020
2187,2020-03-01 04:00,做空,8580.0,8580.0,8580.0,回退3K极值,173.87,2.027,成交,弱突破,,,2020-03-01 04:00,8531.98,0,0.276,弱突破平仓,否,,0.0,0.0,2020
2188,2020-02-28 16:00,做空,8684.46,8684.46,8684.46,回调基准,178.68,2.057,成交,确认,8863.14,7642.32,2020-02-29 08:00,8684.46,4,0.0,KAMA跟踪止损,否,,2.7,-1.43,2020
2189,2020-02-25 20:00,做空,9497.5,9497.5,9497.5,回退3K极值,151.77,1.598,成交,确认,9649.27,8357.8,2020-02-27 20:00,8873.35,12,6.126,KAMA跟踪止损,是,9178.92,10.15,0.33,2020
2190,2020-02-25 00:00,做空,9668.0,9668.0,9668.0,回调基准,153.47,1.587,成交,弱突破,,,2020-02-25 00:00,9608.4,0,0.388,弱突破平仓,否,,0.0,0.0,2020
2191,2020-02-23 08:00,做多,9708.47,9708.47,9708.47,回退3K极值,147.14,1.516,成交,确认,9561.33,11844.33,2020-02-24 08:00,9823.66,6,-0.029,KAMA跟踪止损,是,9943.12,3.2,-1.53,2020
2192,2020-02-23 00:00,做多,9675.05,9675.05,9675.05,回退3K极值,156.06,1.613,成交,弱突破,,,2020-02-23 00:00,9675.44,0,0.002,弱突破平仓,否,,0.0,0.0,2020
2193,2020-02-21 08:00,做多,9700.0,9700.0,9700.0,回退3K极值,194.67,2.007,成交,弱突破,,,2020-02-21 08:00,9709.82,0,0.05,弱突破平仓,否,,0.0,0.0,2020
2194,2020-02-19 00:00,做多,9876.4,9876.4,9876.4,回退3K极值,172.01,1.742,成交,确认,9704.39,12049.21,2020-02-20 04:00,10048.03,7,0.264,KAMA跟踪止损,是,10174.32,4.15,-5.91,2020
2195,2020-02-18 20:00,做多,9821.0,9821.0,9821.0,回退3K极值,166.41,1.694,成交,弱突破,,,2020-02-18 20:00,9837.99,0,0.102,弱突破平仓,否,,0.0,0.0,2020
2196,2020-02-18 12:00,做多,9765.56,9765.56,9765.56,回退3K极值,170.85,1.75,成交,弱突破,,,2020-02-18 12:00,9797.79,0,0.189,弱突破平仓,否,,0.0,0.0,2020
2197,2020-02-17 16:00,做空,9720.23,9720.23,9720.23,回退3K极值,170.65,1.756,成交,确认,9890.88,8553.8,2020-02-18 08:00,9720.23,4,0.0,KAMA跟踪止损,否,,2.66,-0.47,2020
2198,2020-02-15 20:00,做空,10203.98,10203.98,10203.98,回退3K极值,145.71,1.428,成交,确认,10349.69,8979.5,2020-02-17 04:00,9988.04,8,0.913,KAMA跟踪止损,是,9905.12,5.66,1.02,2020
2199,2020-02-14 12:00,做空,10155.0,10155.0,10155.0,回调基准,156.17,1.538,成交,弱突破,,,2020-02-14 12:00,10135.93,0,0.122,弱突破平仓,否,,0.0,0.0,2020
2200,2020-02-11 20:00,做多,9874.77,9874.77,9874.77,回调基准,127.88,1.295,成交,确认,9746.89,12047.22,2020-02-13 16:00,10276.4,11,3.054,KAMA跟踪止损,是,10287.46,6.46,2.29,2020
2201,2020-02-11 08:00,做空,9782.1,9782.1,9782.1,回调基准,133.29,1.363,成交,弱突破,,,2020-02-11 08:00,9749.24,0,0.247,弱突破平仓,否,,0.0,0.0,2020
2202,2020-02-09 08:00,做多,9956.0,9956.0,9956.0,回退3K极值,120.95,1.215,成交,确认,9835.05,12146.32,2020-02-10 12:00,10056.22,7,-0.09,KAMA跟踪止损,是,10167.38,2.59,-2.07,2020
2203,2020-02-09 04:00,做多,9898.57,9898.57,9898.57,回退3K极值,121.11,1.224,成交,弱突破,,,2020-02-09 04:00,9906.43,0,0.065,弱突破平仓,否,,0.0,0.0,2020
2204,2020-02-08 08:00,做空,9736.66,9736.66,9736.66,回退3K极值,124.85,1.282,成交,弱突破,,,2020-02-08 08:00,9726.32,0,0.083,弱突破平仓,否,,0.0,0.0,2020
2205,2020-02-05 16:00,做多,9307.78,9307.78,9307.78,回退3K极值,120.41,1.294,成交,确认,9187.37,11355.49,2020-02-07 04:00,9675.07,9,4.502,KAMA跟踪止损,是,9500.27,6.19,1.24,2020
2206,2020-02-05 12:00,做多,9250.9,9250.9,9250.9,回退3K极值,122.13,1.32,成交,弱突破,,,2020-02-05 12:00,9277.0,0,0.214,弱突破平仓,否,,0.0,0.0,2020
2207,2020-02-04 16:00,做空,9226.4,9226.4,9226.4,回退3K极值,127.65,1.384,成交,弱突破,,,2020-02-04 16:00,9193.76,0,0.256,弱突破平仓,否,,0.0,0.0,2020
2208,2020-02-03 20:00,做空,9290.0,9290.0,9290.0,回调基准,136.18,1.466,成交,弱突破,,,2020-02-03 20:00,9283.16,0,0.05,弱突破平仓,否,,0.0,0.0,2020
2209,2020-02-03 04:00,做空,9355.5,9355.5,9355.5,回调基准,129.03,1.379,成交,弱突破,,,2020-02-03 04:00,9338.2,0,0.134,弱突破平仓,否,,0.0,0.0,2020
2210,2020-02-02 16:00,做多,9421.4,9421.4,9421.4,回调基准,135.26,1.436,成交,弱突破,,,2020-02-02 16:00,9442.87,0,0.159,弱突破平仓,否,,0.0,0.0,2020
2211,2020-02-02 08:00,做空,9306.0,9306.0,9306.0,回调基准,129.36,1.39,成交,弱突破,,,2020-02-02 08:00,9274.37,0,0.245,弱突破平仓,否,,0.0,0.0,2020
2212,2020-02-01 08:00,做多,9438.0,9438.0,9438.0,回退3K极值,143.8,1.524,成交,弱突破,,,2020-02-01 08:00,9441.56,0,0.025,弱突破平仓,否,,0.0,0.0,2020
2213,2020-01-31 00:00,做多,9425.72,9425.72,9425.72,回退3K极值,142.28,1.51,成交,确认,9283.44,11499.38,2020-01-31 16:00,9425.72,4,0.0,KAMA跟踪止损,否,,1.84,-1.49,2020
2214,2020-01-29 04:00,做多,9207.81,9207.81,9207.81,回退3K极值,134.36,1.459,成交,确认,9073.45,11233.53,2020-01-30 08:00,9223.66,7,0.118,KAMA跟踪止损,否,,2.74,0.03,2020
2215,2020-01-28 00:00,做多,8794.13,8794.13,8794.13,回退3K极值,109.44,1.244,成交,确认,8684.69,10728.84,2020-01-28 16:00,8954.09,4,-0.096,KAMA跟踪止损,是,9124.53,4.35,1.15,2020
2216,2020-01-27 20:00,做多,8764.0,8764.0,8764.0,回退3K极值,110.61,1.262,成交,弱突破,,,2020-01-27 20:00,8780.28,0,0.147,弱突破平仓,否,,0.0,0.0,2020
2217,2020-01-26 16:00,做多,8425.0,8425.0,8425.0,回调基准,112.42,1.334,成交,确认,8312.58,10278.5,2020-01-27 16:00,8582.95,6,1.154,KAMA跟踪止损,是,8611.21,4.02,0.2,2020
2218,2020-01-25 08:00,做空,8371.2,8371.2,8371.2,回调基准,126.85,1.515,成交,确认,8498.05,7366.66,2020-01-26 00:00,8371.2,4,0.0,KAMA跟踪止损,否,,1.04,-0.22,2020
2219,2020-01-23 16:00,做空,8504.0,8504.0,8504.0,回退3K极值,129.26,1.52,成交,确认,8633.26,7483.52,2020-01-24 20:00,8444.39,7,0.461,KAMA跟踪止损,否,,3.02,-0.19,2020
2220,2020-01-22 00:00,做空,8608.71,8608.71,8608.71,回退3K极值,137.05,1.592,成交,确认,8745.76,7575.66,2020-01-22 04:00,8745.76,1,-1.0,前3K止损,否,,0.87,-2.11,2020
2221,2020-01-19 08:00,做多,8968.0,8968.0,8968.0,回调基准,139.27,1.553,成交,确认,8828.73,10940.96,2020-01-19 16:00,8828.73,2,-1.0,前3K止损,否,,2.29,-5.16,2020
2222,2020-01-17 12:00,做多,8843.49,8843.49,8843.49,回退3K极值,155.69,1.761,成交,确认,8687.8,10789.06,2020-01-18 12:00,8843.49,6,0.0,KAMA跟踪止损,否,,2.21,-0.66,2020
2223,2020-01-16 08:00,做空,8680.42,8680.42,8680.42,回退3K极值,162.56,1.873,成交,弱突破,,,2020-01-16 08:00,8646.44,0,0.209,弱突破平仓,否,,0.0,0.0,2020
2224,2020-01-14 08:00,做多,8165.0,8165.0,8165.0,回退3K极值,127.66,1.564,成交,确认,8037.34,9961.3,2020-01-15 12:00,8671.82,7,5.194,KAMA跟踪止损,是,8515.53,9.23,3.71,2020
2225,2020-01-10 20:00,做多,7855.0,7855.0,7855.0,回调基准,152.6,1.943,成交,确认,7702.4,9583.1,2020-01-12 04:00,8010.19,8,-0.273,KAMA跟踪止损,是,8207.09,5.57,0.74,2020
2226,2020-01-06 08:00,做多,7478.0,7478.0,7478.0,回退3K极值,93.03,1.244,成交,确认,7384.97,9123.16,2020-01-09 00:00,8141.71,16,11.265,KAMA跟踪止损,是,7757.39,13.24,0.05,2020
2227,2020-01-05 08:00,做多,7400.0,7400.0,7400.0,回退3K极值,94.48,1.277,成交,确认,7305.52,9028.0,2020-01-06 04:00,7400.0,5,0.0,KAMA跟踪止损,否,,1.28,-1.31,2020
2228,2020-01-03 16:00,做多,7300.0,7300.0,7300.0,回退3K极值,94.5,1.294,成交,弱突破,,,2020-01-03 16:00,7338.11,0,0.403,弱突破平仓,否,,0.0,0.0,2020
2229,2020-01-02 08:00,做空,7174.0,7174.0,7174.0,回退3K极值,75.94,1.059,成交,确认,7249.94,6313.12,2020-01-03 12:00,7086.8,7,-0.265,KAMA跟踪止损,是,6979.44,4.33,-1.76,2020
2230,2020-01-01 00:00,做空,7181.78,7181.78,7181.78,回退3K极值,85.35,1.188,成交,弱突破,,,2020-01-01 00:00,7168.24,0,0.159,弱突破平仓,否,,0.0,0.0,2019
2231,2019-12-31 00:00,做空,7252.0,7252.0,7252.0,回退3K极值,92.12,1.27,成交,弱突破,,,2019-12-31 00:00,7237.0,0,0.163,弱突破平仓,否,,0.0,0.0,2019
2232,2019-12-30 20:00,做空,7287.25,7287.25,7287.25,回退3K极值,92.33,1.267,成交,弱突破,,,2019-12-30 20:00,7258.26,0,0.314,弱突破平仓,否,,0.0,0.0,2019
2233,2019-12-30 00:00,做多,7415.0,7415.0,7415.0,回退3K极值,89.98,1.213,成交,确认,7325.02,9046.3,2019-12-30 08:00,7325.02,2,-1.0,前3K止损,否,,1.51,-1.48,2019
2234,2019-12-29 20:00,做多,7359.0,7359.0,7359.0,回退3K极值,89.83,1.221,成交,弱突破,,,2019-12-29 20:00,7391.22,0,0.359,弱突破平仓,否,,0.0,0.0,2019
2235,2019-12-28 08:00,做多,7270.0,7270.0,7270.0,回退3K极值,106.92,1.471,成交,弱突破,,,2019-12-28 08:00,7284.59,0,0.136,弱突破平仓,否,,0.0,0.0,2019
2236,2019-12-27 00:00,做多,7238.93,7238.93,7238.93,回退3K极值,101.02,1.396,成交,确认,7137.91,8831.49,2019-12-27 16:00,7285.89,4,0.465,KAMA跟踪止损,否,,1.24,-2.21,2019
2237,2019-12-25 20:00,做空,7200.0,7200.0,7200.0,回退3K极值,114.54,1.591,成交,弱突破,,,2019-12-25 20:00,7187.18,0,0.112,弱突破平仓,否,,0.0,0.0,2019
2238,2019-12-24 04:00,做空,7342.28,7342.28,7342.28,回退3K极值,118.87,1.619,成交,弱突破,,,2019-12-24 04:00,7314.01,0,0.238,弱突破平仓,否,,0.0,0.0,2019
2239,2019-12-19 00:00,做多,6868.29,6868.29,6868.29,回退3K极值,117.62,1.713,成交,确认,6750.67,8379.31,2019-12-24 00:00,7461.24,30,6.604,KAMA跟踪止损,是,7277.44,11.98,1.0,2019
2240,2019-12-17 00:00,做空,7037.03,7037.03,7037.03,回调基准,79.89,1.135,成交,确认,7116.92,6192.59,2019-12-18 20:00,6707.45,11,6.379,KAMA跟踪止损,是,6887.54,8.67,1.38,2019
2241,2019-12-14 16:00,做空,7231.0,7231.0,7231.0,回调基准,79.79,1.103,成交,确认,7310.79,6363.28,2019-12-15 12:00,7139.44,5,0.118,KAMA跟踪止损,是,7057.31,3.13,0.48,2019
2242,2019-12-13 20:00,做多,7247.22,7247.22,7247.22,回退3K极值,90.39,1.247,成交,弱突破,,,2019-12-13 20:00,7247.38,0,0.002,弱突破平仓,否,,0.0,0.0,2019
2243,2019-12-11 20:00,做空,7177.77,7177.77,7177.77,回退3K极值,104.5,1.456,成交,弱突破,,,2019-12-11 20:00,7170.0,0,0.074,弱突破平仓,否,,0.0,0.0,2019
2244,2019-12-10 20:00,做空,7284.07,7284.07,7284.07,回退3K极值,113.65,1.56,成交,弱突破,,,2019-12-10 20:00,7232.93,0,0.45,弱突破平仓,否,,0.0,0.0,2019
2245,2019-12-10 04:00,做空,7342.36,7342.36,7342.36,回退3K极值,119.99,1.634,成交,弱突破,,,2019-12-10 04:00,7337.49,0,0.041,弱突破平仓,否,,0.0,0.0,2019
2246,2019-12-10 00:00,做空,7388.0,7388.0,7388.0,回退3K极值,120.41,1.63,成交,弱突破,,,2019-12-10 00:00,7374.99,0,0.108,弱突破平仓,否,,0.0,0.0,2019
2247,2019-12-09 20:00,做空,7434.57,7434.57,7434.57,回退3K极值,111.57,1.501,成交,弱突破,,,2019-12-09 20:00,7423.47,0,0.099,弱突破平仓,否,,0.0,0.0,2019
2248,2019-12-08 20:00,做多,7539.0,7539.0,7539.0,回退3K极值,128.69,1.707,成交,弱突破,,,2019-12-08 20:00,7544.04,0,0.039,弱突破平仓,否,,0.0,0.0,2019
2249,2019-12-08 08:00,做空,7469.43,7469.43,7469.43,回退3K极值,132.75,1.777,成交,弱突破,,,2019-12-08 08:00,7403.21,0,0.499,弱突破平仓,否,,0.0,0.0,2019
2250,2019-12-04 08:00,做空,7261.29,7261.29,7261.29,回调基准,138.88,1.913,成交,确认,7400.17,6389.94,2019-12-04 20:00,7400.17,3,-1.0,前3K止损,否,,2.63,-7.42,2019
2251,2019-12-02 12:00,做空,7271.04,7271.04,7271.04,回调基准,166.9,2.295,成交,弱突破,,,2019-12-02 12:00,7248.05,0,0.138,弱突破平仓,否,,0.0,0.0,2019
2252,2019-12-01 08:00,做空,7444.18,7444.18,7444.18,回退3K极值,173.03,2.324,成交,确认,7617.21,6550.88,2019-12-02 04:00,7374.58,5,0.402,KAMA跟踪止损,否,,2.98,-0.4,2019
2253,2019-12-01 00:00,做空,7511.11,7511.11,7511.11,回退3K极值,177.59,2.364,成交,弱突破,,,2019-12-01 00:00,7504.35,0,0.038,弱突破平仓,否,,0.0,0.0,2019
2254,2019-11-29 20:00,做多,7598.92,7598.92,7598.92,回退3K极值,185.19,2.437,成交,确认,7413.73,9270.68,2019-11-30 20:00,7598.92,6,0.0,KAMA跟踪止损,否,,3.3,-1.16,2019
2255,2019-11-27 20:00,做多,7171.75,7171.75,7171.75,回调基准,194.13,2.707,成交,确认,6977.62,8749.53,2019-11-29 04:00,7384.04,8,0.168,KAMA跟踪止损,是,7563.68,6.94,0.52,2019
2256,2019-11-24 20:00,做空,7079.13,7079.13,7079.13,回退3K极值,164.57,2.325,成交,确认,7243.7,6229.63,2019-11-25 20:00,6974.71,6,-1.271,KAMA跟踪止损,是,6661.2,8.04,-2.85,2019
2257,2019-11-24 12:00,做空,7180.19,7180.19,7180.19,回退3K极值,166.46,2.318,成交,弱突破,,,2019-11-24 12:00,7175.47,0,0.028,弱突破平仓,否,,0.0,0.0,2019
2258,2019-11-21 16:00,做空,8067.0,8067.0,8067.0,回调基准,96.51,1.196,成交,确认,8163.51,7098.96,2019-11-22 16:00,7668.97,6,3.675,KAMA跟踪止损,是,7625.58,14.22,1.88,2019
2259,2019-11-19 00:00,做空,8372.07,8372.07,8372.07,回退3K极值,95.48,1.14,成交,确认,8467.55,7367.42,2019-11-20 00:00,8149.97,6,2.675,KAMA跟踪止损,是,8183.26,4.44,1.58,2019
2260,2019-11-18 20:00,做空,8417.0,8417.0,8417.0,回调基准,95.59,1.136,成交,弱突破,,,2019-11-18 20:00,8410.0,0,0.073,弱突破平仓,否,,0.0,0.0,2019
2261,2019-11-18 08:00,做空,8481.73,8481.73,8481.73,回退3K极值,98.83,1.165,成交,弱突破,,,2019-11-18 08:00,8477.2,0,0.046,弱突破平仓,否,,0.0,0.0,2019
2262,2019-11-17 16:00,做多,8518.79,8518.79,8518.79,回退3K极值,94.26,1.106,成交,弱突破,,,2019-11-17 16:00,8518.91,0,0.001,弱突破平仓,否,,0.0,0.0,2019
2263,2019-11-17 12:00,做空,8455.0,8455.0,8455.0,回退3K极值,93.47,1.106,成交,弱突破,,,2019-11-17 12:00,8427.14,0,0.298,弱突破平仓,否,,0.0,0.0,2019
2264,2019-11-15 20:00,做空,8515.0,8515.0,8515.0,回调基准,104.97,1.233,成交,弱突破,,,2019-11-15 20:00,8476.55,0,0.366,弱突破平仓,否,,0.0,0.0,2019
2265,2019-11-14 12:00,做空,8740.0,8740.0,8740.0,回退3K极值,107.17,1.226,成交,确认,8847.17,7691.2,2019-11-15 16:00,8666.7,7,-0.346,KAMA跟踪止损,是,8556.28,2.57,-0.46,2019
2266,2019-11-12 20:00,做空,8706.17,8706.17,8706.17,回调基准,120.62,1.385,成交,弱突破,,,2019-11-12 20:00,8701.78,0,0.036,弱突破平仓,否,,0.0,0.0,2019
2267,2019-11-11 00:00,做多,8889.02,8889.02,8889.02,回调基准,118.01,1.328,成交,确认,8771.01,10844.6,2019-11-11 12:00,8771.01,3,-1.0,前3K止损,否,,2.37,-1.9,2019
2268,2019-11-10 12:00,做多,8831.92,8831.92,8831.92,回退3K极值,124.53,1.41,成交,弱突破,,,2019-11-10 12:00,8850.03,0,0.145,弱突破平仓,否,,0.0,0.0,2019
2269,2019-11-10 00:00,做空,8762.99,8762.99,8762.99,回退3K极值,132.97,1.517,成交,弱突破,,,2019-11-10 00:00,8761.73,0,0.009,弱突破平仓,否,,0.0,0.0,2019
2270,2019-11-08 20:00,做空,8938.81,8938.81,8938.81,回退3K极值,132.49,1.482,成交,确认,9071.3,7866.15,2019-11-09 20:00,8870.83,6,0.513,KAMA跟踪止损,否,,2.45,0.44,2019
2271,2019-11-08 16:00,做空,9091.2,9091.2,9091.2,回调基准,126.52,1.392,成交,弱突破,,,2019-11-08 16:00,9033.3,0,0.458,弱突破平仓,否,,0.0,0.0,2019
2272,2019-11-07 16:00,做空,9220.0,9220.0,9220.0,回退3K极值,131.63,1.428,成交,弱突破,,,2019-11-07 16:00,9206.51,0,0.102,弱突破平仓,否,,0.0,0.0,2019
2273,2019-11-07 00:00,做空,9305.1,9305.1,9305.1,回调基准,140.07,1.505,成交,弱突破,,,2019-11-07 00:00,9302.74,0,0.017,弱突破平仓,否,,0.0,0.0,2019
2274,2019-11-05 04:00,做多,9323.76,9323.76,9323.76,回退3K极值,142.18,1.525,成交,确认,9181.58,11374.99,2019-11-05 12:00,9181.58,2,-1.0,前3K止损,否,,1.43,-1.71,2019
2275,2019-11-04 20:00,做多,9268.0,9268.0,9268.0,回退3K极值,148.55,1.603,成交,弱突破,,,2019-11-04 20:00,9292.66,0,0.166,弱突破平仓,否,,0.0,0.0,2019
2276,2019-11-04 16:00,做多,9240.0,9240.0,9240.0,回调基准,150.58,1.63,成交,弱突破,,,2019-11-04 16:00,9259.38,0,0.129,弱突破平仓,否,,0.0,0.0,2019
2277,2019-11-03 16:00,做空,9223.53,9223.53,9223.53,回退3K极值,168.51,1.827,成交,弱突破,,,2019-11-03 16:00,9160.31,0,0.375,弱突破平仓,否,,0.0,0.0,2019
2278,2019-11-03 12:00,做空,9266.0,9266.0,9266.0,回调基准,171.51,1.851,成交,弱突破,,,2019-11-03 12:00,9246.2,0,0.115,弱突破平仓,否,,0.0,0.0,2019
2279,2019-11-02 20:00,做多,9267.83,9267.83,9267.83,回调基准,190.33,2.054,成交,弱突破,,,2019-11-02 20:00,9320.0,0,0.274,弱突破平仓,否,,0.0,0.0,2019
2280,2019-10-31 20:00,做多,9216.0,9216.0,9216.0,回调基准,244.86,2.657,成交,弱突破,,,2019-10-31 20:00,9218.7,0,0.011,弱突破平仓,否,,0.0,0.0,2019
2281,2019-10-30 16:00,做空,9155.0,9155.0,9155.0,回退3K极值,273.42,2.987,成交,弱突破,,,2019-10-30 16:00,9108.87,0,0.169,弱突破平仓,否,,0.0,0.0,2019
2282,2019-10-30 00:00,做空,9269.0,9269.0,9269.0,回退3K极值,280.34,3.025,成交,弱突破,,,2019-10-30 00:00,9233.39,0,0.127,弱突破平仓,否,,0.0,0.0,2019
2283,2019-10-29 04:00,做空,9254.47,9254.47,9254.47,回退3K极值,300.28,3.245,成交,弱突破,,,2019-10-29 04:00,9217.36,0,0.124,弱突破平仓,否,,0.0,0.0,2019
2284,2019-10-28 00:00,做多,9666.0,9666.0,9666.0,回退3K极值,303.54,3.14,成交,弱突破,,,2019-10-28 00:00,9719.99,0,0.178,弱突破平仓,否,,0.0,0.0,2019
2285,2019-10-25 16:00,做多,7468.27,7468.27,7468.27,回调基准,111.27,1.49,成交,确认,7357.0,9111.29,2019-10-26 08:00,9111.29,4,22.376,止盈,是,8264.52,39.37,1.41,2019
