方向,信号时间,出场时间,6K极值,回调突破线,回调偏移,R值,收益率,MFE,ATR占比,出场原因,持仓K线数,年份
做多,2024-06-04 12:00:00+00:00,2024-06-06 16:00:00+00:00,70372.9,70372.9,0.0,0.5535832179007548,0.006009109184802556,0.020625837502788718,0.010854933803068893,KAMA跟踪,13,2024
做多,2024-06-07 08:00:00+00:00,2024-06-07 12:00:00+00:00,71714.8,71714.8,0.0,-1.0000000000000073,-0.010110891475609757,0.005984817638757928,0.010110891475609682,atr止损,1,2024
做空,2024-06-07 16:00:00+00:00,2024-06-09 12:00:00+00:00,70101.9,70101.9,0.0,0.43316512025028137,0.0047016451682878255,0.015712840878777893,0.010854163801488058,KAMA跟踪,11,2024
做多,2024-06-10 12:00:00+00:00,2024-06-11 00:00:00+00:00,69879.0,69879.0,0.0,-0.9999999999999994,-0.008066094550525645,0.0041085304597948714,0.00806609455052565,atr止损,3,2024
做空,2024-06-11 04:00:00+00:00,2024-06-12 08:00:00+00:00,67881.9,69201.2,0.019435225001068077,1.8282271959599594,0.01685319554953971,0.04625931342231056,0.009218326686520211,KAMA跟踪,7,2024
做空,2024-06-13 12:00:00+00:00,2024-06-14 04:00:00+00:00,66957.0,66957.0,0.0,0.0,0.0,0.010542587033469155,0.013464561441312528,保本平仓,4,2024
做空,2024-06-14 16:00:00+00:00,2024-06-15 08:00:00+00:00,66251.1,66251.1,0.0,0.0,0.0,0.011765842378466278,0.013380896093916997,保本平仓,4,2024
做空,2024-06-17 08:00:00+00:00,2024-06-17 16:00:00+00:00,65907.5,66169.4,0.0039737510905434766,-0.9999999999999946,-0.010184854278338998,0.016238623895637454,0.010184854278339053,atr止损,2,2024
做多,2024-06-20 04:00:00+00:00,2024-06-20 12:00:00+00:00,65711.9,65711.9,0.0,-0.9999999999999974,-0.011427743935296707,0.011491069349691699,0.011427743935296737,atr止损,2,2024
做空,2024-06-21 00:00:00+00:00,2024-06-25 00:00:00+00:00,64526.0,64804.7,0.004319189164057854,5.199776792771664,0.06271697182411157,0.10163923295686883,0.012061473852357653,KAMA跟踪,24,2024
做多,2024-06-25 12:00:00+00:00,2024-06-26 04:00:00+00:00,61677.0,61677.0,0.0,0.0,0.0,0.012777858845274551,0.013972284637494135,保本平仓,4,2024
做空,2024-06-26 16:00:00+00:00,2024-06-27 08:00:00+00:00,61100.0,61100.0,0.0,0.1497453035787924,0.0020724065568095518,0.008101472995090016,0.013839542925759276,KAMA跟踪,4,2024
做空,2024-06-28 12:00:00+00:00,2024-06-29 04:00:00+00:00,61137.7,61137.7,0.0,0.15684678035261912,0.0019727614958337703,0.017987264813691013,0.01257763462787477,KAMA跟踪,4,2024
做多,2024-06-30 04:00:00+00:00,2024-07-01 08:00:00+00:00,61232.0,61232.0,0.0,2.152778804806553,0.022673847760728085,0.041938855500391954,0.01053236296739067,KAMA跟踪,7,2024
做空,2024-07-02 12:00:00+00:00,2024-07-05 00:00:00+00:00,62387.0,62502.2,0.001846538541683317,11.2493377032755,0.12000000000000005,0.1213381288978627,0.010667294659049956,固定止盈,15,2024
做多,2024-07-06 12:00:00+00:00,2024-07-07 04:00:00+00:00,57000.0,57000.0,0.0,0.36560895299175517,0.007067534088063423,0.02582456140350877,0.01933085617906847,KAMA跟踪,4,2024
做多,2024-07-10 04:00:00+00:00,2024-07-10 20:00:00+00:00,58290.6,58290.6,0.0,0.0,0.0,0.012408518697697449,0.018951678788790782,保本平仓,4,2024
做空,2024-07-12 00:00:00+00:00,2024-07-12 12:00:00+00:00,57030.0,57030.0,0.0,-1.0,-0.018894217739451342,0.005961774504646677,0.018894217739451342,atr止损,3,2024
做多,2024-07-13 08:00:00+00:00,2024-07-16 04:00:00+00:00,58500.0,58500.0,0.0,5.2700184359882005,0.08673390911298998,0.11091965811965816,0.01645798969519661,KAMA跟踪,17,2024
做多,2024-07-16 16:00:00+00:00,2024-07-17 08:00:00+00:00,64988.8,64988.8,0.0,0.0,0.0,0.01709833078930519,0.01691272998642825,保本平仓,4,2024
做空,2024-07-18 12:00:00+00:00,2024-07-19 04:00:00+00:00,63823.0,63823.0,0.0,0.0,0.0,0.009661093962991375,0.015976831128135836,保本平仓,4,2024
做多,2024-07-19 12:00:00+00:00,2024-07-21 16:00:00+00:00,65098.9,65098.9,0.0,1.2071889194584056,0.01867868420495573,0.040260280895683356,0.015472875789263998,KAMA跟踪,13,2024
做多,2024-07-21 20:00:00+00:00,2024-07-22 12:00:00+00:00,67719.8,67412.4,0.0045392927917685625,0.0,0.0,0.015535717464442787,0.013812006429969957,保本平仓,4,2024
做空,2024-07-23 16:00:00+00:00,2024-07-24 12:00:00+00:00,65921.7,66784.1,0.01308218689748609,0.20180145266149285,0.002943039018566234,0.019964332827724005,0.014583834654069447,KAMA跟踪,5,2024
做空,2024-07-24 20:00:00+00:00,2024-07-25 20:00:00+00:00,65450.8,65450.8,0.0,0.14271922206968884,0.0020364137180724075,0.03046716006527049,0.01426867165151755,KAMA跟踪,6,2024
做多,2024-07-26 00:00:00+00:00,2024-07-27 16:00:00+00:00,66144.0,65606.3,0.008129233188195409,2.4200053170590614,0.03704218113627054,0.05754630271787914,0.015306652789212243,KAMA跟踪,10,2024
做多,2024-07-29 00:00:00+00:00,2024-07-29 16:00:00+00:00,68300.0,68246.6,0.0007818448023425209,0.03900432690009882,0.0005439678186132219,0.026878994704498012,0.013946345491526577,KAMA跟踪,4,2024
做空,2024-07-31 16:00:00+00:00,2024-08-01 20:00:00+00:00,65254.5,65254.5,0.0,0.4153680987860494,0.006234179626463036,0.045717919836946154,0.015008806994766777,KAMA跟踪,7,2024
做空,2024-08-02 20:00:00+00:00,2024-08-05 00:00:00+00:00,62350.0,63312.0,0.015429029671210907,6.1543229040673,0.12000000000000004,0.1751642658579732,0.019498489414764675,固定止盈,13,2024
做多,2024-08-06 12:00:00+00:00,2024-08-07 12:00:00+00:00,56254.8,56254.8,0.0,0.0,0.0,0.02567247594871899,0.03448711233160877,保本平仓,6,2024
做空,2024-08-07 16:00:00+00:00,2024-08-08 00:00:00+00:00,55516.3,55516.3,0.0,-1.000000000000002,-0.03161779437880779,0.01794968324618175,0.03161779437880772,atr止损,2,2024
做多,2024-08-08 12:00:00+00:00,2024-08-11 16:00:00+00:00,57688.8,57454.0,0.004070114129605797,1.4465079368640035,0.04220630820783352,0.09195530337313323,0.029178068873466287,KAMA跟踪,19,2024
做空,2024-08-11 20:00:00+00:00,2024-08-12 12:00:00+00:00,59512.2,60721.0,0.020311801613786803,1.072213268407658,0.02178946076322977,0.05115199025048994,0.020321946580263144,KAMA跟踪,4,2024
做多,2024-08-13 16:00:00+00:00,2024-08-14 12:00:00+00:00,60390.8,60390.8,0.0,0.0,0.0,0.023992065016525597,0.02134031029967309,保本平仓,5,2024
做空,2024-08-15 16:00:00+00:00,2024-08-16 08:00:00+00:00,57679.6,57679.6,0.0,0.0,0.0,0.029656932433650696,0.021289049398063,保本平仓,4,2024
做空,2024-08-18 20:00:00+00:00,2024-08-19 16:00:00+00:00,59122.1,59122.1,0.0,0.038955253702847734,0.0006478130686496034,0.02320790364347678,0.016629671406869734,KAMA跟踪,5,2024
做多,2024-08-20 00:00:00+00:00,2024-08-20 16:00:00+00:00,59585.4,58736.6,0.014245100309807485,0.5154564827207107,0.008239267122766169,0.0451064583241114,0.01598440876963506,KAMA跟踪,4,2024
做多,2024-08-23 12:00:00+00:00,2024-08-26 04:00:00+00:00,61370.0,61364.0,9.776763891152029e-05,2.319642561540706,0.03575231541099103,0.06211133563652958,0.015412855413053102,KAMA跟踪,16,2024
做多,2024-08-29 12:00:00+00:00,2024-08-29 16:00:00+00:00,60450.0,60131.0,0.005277088502894955,-1.0000000000000033,-0.017244876643807836,0.01328765528595899,0.01724487664380778,atr止损,1,2024
做多,2024-09-02 20:00:00+00:00,2024-09-03 12:00:00+00:00,58783.0,58626.3,0.002665736692581139,0.0,0.0,0.019849453231740654,0.014909117491497497,保本平仓,4,2024
做空,2024-09-03 20:00:00+00:00,2024-09-04 12:00:00+00:00,57530.1,58354.8,0.01433510458003731,0.45721775767175643,0.006860742689968879,0.04797891518778237,0.015005416073306388,KAMA跟踪,4,2024
做空,2024-09-05 12:00:00+00:00,2024-09-06 04:00:00+00:00,56154.0,56154.0,0.0,0.0,0.0,0.016098586031271147,0.016825604453967705,保本平仓,4,2024
做空,2024-09-08 12:00:00+00:00,2024-09-08 20:00:00+00:00,53778.1,53778.1,0.0,-1.0000000000000018,-0.01626074707226998,0.003376839271004341,0.016260747072269953,atr止损,2,2024
做多,2024-09-12 00:00:00+00:00,2024-09-12 16:00:00+00:00,57954.4,57729.0,0.003889264663252513,0.0,0.0,0.015202064820107719,0.016010064559956367,保本平仓,4,2024
做多,2024-09-13 12:00:00+00:00,2024-09-15 20:00:00+00:00,58606.6,58606.6,0.0,0.7544405345742562,0.010817604451585751,0.033962045230400695,0.014338578000306296,KAMA跟踪,14,2024
做空,2024-09-16 12:00:00+00:00,2024-09-17 04:00:00+00:00,58079.7,58079.7,0.0,0.0,0.0,0.010905703714034235,0.012683312047196674,保本平仓,4,2024
做多,2024-09-17 12:00:00+00:00,2024-09-18 16:00:00+00:00,59274.4,58766.0,0.008577058561537551,0.6149226750215743,0.007949957566404882,0.04347241602287032,0.012928385778140252,KAMA跟踪,7,2024
做多,2024-09-18 20:00:00+00:00,2024-09-20 12:00:00+00:00,61320.7,60747.7,0.009344316030312766,2.043246590230485,0.03143137418250661,0.05562350508743541,0.015383054758437676,KAMA跟踪,10,2024
做空,2024-09-22 08:00:00+00:00,2024-09-22 20:00:00+00:00,62801.2,62936.8,0.0021591944102979854,-1.000000000000002,-0.011831346306576814,0.009498417460055213,0.01183134630657679,atr止损,3,2024
做多,2024-09-23 00:00:00+00:00,2024-09-23 16:00:00+00:00,64000.0,63423.7,0.009004687500000046,0.0,0.0,0.015833198000116747,0.012112373499681328,保本平仓,4,2024
做多,2024-09-24 16:00:00+00:00,2024-09-25 08:00:00+00:00,63925.5,63790.0,0.0021196549107945968,0.0,0.0,0.01583320269634739,0.012349305144065402,保本平仓,4,2024
做多,2024-09-26 08:00:00+00:00,2024-09-30 00:00:00+00:00,63971.0,63971.0,0.0,1.6945448834731738,0.020439124877676827,0.03875193447030686,0.012061719389683192,KAMA跟踪,22,2024
做空,2024-09-30 08:00:00+00:00,2024-10-01 04:00:00+00:00,64150.0,65401.0,0.019501169134840218,2.1744603410238934,0.021275735215710943,0.039387776945306645,0.009784374915613675,KAMA跟踪,5,2024
做空,2024-10-01 12:00:00+00:00,2024-10-02 16:00:00+00:00,62825.0,62825.0,0.0,0.7549601242089501,0.008015054233515102,0.04600238758456026,0.010616526590610735,KAMA跟踪,7,2024
做多,2024-10-06 12:00:00+00:00,2024-10-07 16:00:00+00:00,62344.0,62344.0,0.0,0.5743528547089302,0.006207455420493942,0.03375144360323362,0.010807738430480595,KAMA跟踪,7,2024
做空,2024-10-07 20:00:00+00:00,2024-10-08 12:00:00+00:00,62265.0,62265.0,0.0,0.0,0.0,0.006889906046735727,0.012364299649754704,保本平仓,4,2024
做空,2024-10-09 16:00:00+00:00,2024-10-11 08:00:00+00:00,61600.1,61843.6,0.0039529156608512,1.1150176148080067,0.013153235018055714,0.0475974878564637,0.011796436974065698,KAMA跟踪,10,2024
做多,2024-10-11 12:00:00+00:00,2024-10-13 08:00:00+00:00,61294.7,61294.7,0.0,1.6207306048448342,0.02052069307246321,0.03536847394636081,0.01266138432329278,KAMA跟踪,11,2024
做空,2024-10-13 12:00:00+00:00,2024-10-14 00:00:00+00:00,62486.1,62781.0,0.004719449605592307,-1.0000000000000002,-0.011169234171928574,0.01019257418645771,0.01116923417192857,atr止损,3,2024
做多,2024-10-14 04:00:00+00:00,2024-10-15 12:00:00+00:00,64377.6,62960.0,0.022020081519037657,2.7169254737041513,0.03285858153108449,0.07931543837357047,0.012094031230928969,KAMA跟踪,8,2024
做空,2024-10-17 08:00:00+00:00,2024-10-18 00:00:00+00:00,66888.0,66888.0,0.0,0.0,0.0,0.004305705059203444,0.01328576969346052,保本平仓,4,2024
做多,2024-10-18 12:00:00+00:00,2024-10-21 12:00:00+00:00,68371.0,67673.9,0.010195843266882243,0.31749381413458716,0.004054586886130768,0.027959080236250697,0.012770601207404971,KAMA跟踪,18,2024
做空,2024-10-23 08:00:00+00:00,2024-10-24 00:00:00+00:00,66613.0,66613.0,0.0,0.0,0.0,0.02087730623151633,0.010710430570640073,保本平仓,4,2024
做多,2024-10-24 12:00:00+00:00,2024-10-25 04:00:00+00:00,67615.3,66921.7,0.010258033314945077,0.4797820370473438,0.005369644240239811,0.02870219973491413,0.0111918409311142,KAMA跟踪,4,2024
做空,2024-10-25 16:00:00+00:00,2024-10-26 20:00:00+00:00,67222.4,67329.2,0.0015887561289094545,0.03330236214993447,0.00039142965844545435,0.0263184472710206,0.011753810636109025,KAMA跟踪,7,2024
做多,2024-10-27 12:00:00+00:00,2024-10-30 08:00:00+00:00,67450.0,67450.0,0.0,6.564928963392415,0.06848066948829787,0.09206819866567828,0.010431288726833476,KAMA跟踪,17,2024
做空,2024-10-31 12:00:00+00:00,2024-11-01 12:00:00+00:00,71444.2,71444.2,0.0,1.0693738595049416,0.012052395524251004,0.03602531766049592,0.011270516309263975,KAMA跟踪,6,2024
做空,2024-11-03 00:00:00+00:00,2024-11-03 20:00:00+00:00,69022.8,69022.8,0.0,0.0,0.0,0.022835932474486648,0.012423455055018162,保本平仓,5,2024
做多,2024-11-05 12:00:00+00:00,2024-11-11 16:00:00+00:00,69243.8,69243.8,0.0,16.929051149324746,0.21999999999999997,0.25601136852685724,0.012995412327570123,固定止盈,37,2024
做多,2024-11-13 12:00:00+00:00,2024-11-13 20:00:00+00:00,89920.0,89920.0,0.0,-0.9999999999999994,-0.020916375431260126,0.03893572064056946,0.02091637543126014,atr止损,2,2024
