信号时间,方向,突破线,ATR,ATR%,MFE%,基准R,基准出场价,基准出场原因,基准持仓K,trailingR,trailing出场价,trailing出场原因,trailing持仓K,R差异,持仓K差异
2022-10-29 08:00:00+00:00,做多,20740.0,277.1,1.34,508.5,0.0,20740.0,stop,5,0.76,20949.4,trailing_stop,4,0.76,-1
2022-10-31 20:00:00+00:00,做空,20416.0,253.8,1.24,24.4,0.0,20416.0,stop,4,0.0,20416.0,trailing_stop,4,0.0,0
2022-11-03 00:00:00+00:00,做空,20323.0,221.5,1.09,24.0,0.0,20323.0,stop,4,0.73,20160.8,trailing_stop,4,0.73,0
2022-11-04 12:00:00+00:00,做多,20400.0,227.1,1.11,518.7,3.63,21225.4,stop,11,3.45,21183.4,trailing_stop,4,-0.18,-7
2022-11-07 04:00:00+00:00,做空,21133.8,220.6,1.04,26.9,5.04,20021.5,stop,11,2.09,20673.5,trailing_stop,4,-2.96,-7
2022-11-10 00:00:00+00:00,做空,16830.0,553.0,3.29,8.2,0.0,16830.0,stop,4,1.97,15739.1,trailing_stop,4,1.97,0
2022-11-16 20:00:00+00:00,做空,16606.0,436.6,2.63,7.0,0.0,16606.0,stop,4,0.0,16606.0,trailing_stop,4,0.0,0
2022-11-18 08:00:00+00:00,做多,16741.7,361.8,2.16,653.9,0.0,16741.7,stop,4,0.0,16741.7,trailing_stop,4,0.0,0
2022-11-20 16:00:00+00:00,做空,16574.1,242.2,1.46,6.8,2.66,15930.3,stop,13,2.33,16009.1,trailing_stop,5,-0.33,-8
2022-11-23 08:00:00+00:00,做多,16309.0,278.0,1.7,673.9,0.43,16428.9,stop,13,0.88,16555.0,trailing_stop,4,0.45,-9
2022-11-29 12:00:00+00:00,做多,16390.4,188.6,1.15,670.0,3.29,17011.4,stop,14,0.31,16448.7,trailing_stop,4,-2.98,-10
2022-12-05 00:00:00+00:00,做多,17075.9,159.9,0.94,639.1,0.25,17115.4,stop,5,1.71,17350.1,trailing_stop,4,1.47,-1
2022-12-09 00:00:00+00:00,做多,16948.7,147.7,0.87,644.7,1.36,17149.2,stop,5,1.8,17215.1,trailing_stop,4,0.45,-1
2022-12-13 16:00:00+00:00,做多,17237.9,117.4,0.68,632.2,5.12,17839.3,stop,8,6.85,18041.3,trailing_stop,4,1.72,-4
2022-12-15 20:00:00+00:00,做空,17560.0,183.8,1.05,7.7,4.17,16794.1,stop,20,1.14,17349.9,trailing_stop,4,-3.02,-16
2022-12-20 20:00:00+00:00,做多,16880.2,182.4,1.08,647.7,0.0,16880.2,stop,4,0.0,16880.2,trailing_stop,4,0.0,0
2023-01-02 08:00:00+00:00,做多,16618.8,86.9,0.52,659.4,0.81,16689.4,stop,5,1.22,16724.4,trailing_stop,4,0.4,-1
2023-01-04 08:00:00+00:00,做多,16774.0,89.7,0.53,652.4,0.0,16774.0,stop,5,1.06,16868.7,trailing_stop,4,1.06,-1
2023-01-07 00:00:00+00:00,做多,16867.8,95.9,0.57,648.2,2.68,17124.6,stop,19,1.19,16982.0,trailing_stop,4,-1.49,-15
2023-01-11 00:00:00+00:00,做多,17387.8,100.2,0.58,625.8,0.0,17387.8,stop,5,0.62,17449.9,trailing_stop,4,0.62,-1
2023-01-12 00:00:00+00:00,做多,17500.0,102.8,0.59,621.2,30.63,20650.0,tp,14,8.25,18348.6,trailing_stop,4,-22.38,-10
2023-01-16 08:00:00+00:00,做多,21073.8,338.4,1.61,498.9,-1.0,20735.4,stop,2,-1.0,20735.4,trailing_stop,2,0.0,0
2023-01-21 00:00:00+00:00,做多,21250.0,319.6,1.5,493.9,4.63,22729.5,stop,7,4.39,22652.6,trailing_stop,4,-0.24,-3
2023-01-25 04:00:00+00:00,做空,22677.9,358.7,1.58,13.9,0.0,22677.9,stop,4,0.52,22489.9,trailing_stop,4,0.52,0
2023-01-27 08:00:00+00:00,做空,22843.8,357.9,1.57,14.5,0.0,22843.8,stop,4,0.0,22843.8,trailing_stop,4,0.0,0
2023-01-29 08:00:00+00:00,做多,23185.0,304.2,1.31,444.4,0.91,23462.9,stop,8,1.13,23527.9,trailing_stop,4,0.21,-4
2023-01-31 00:00:00+00:00,做空,22930.0,333.9,1.46,14.9,0.0,22930.0,stop,4,0.84,22651.2,trailing_stop,4,0.84,0
2023-02-02 00:00:00+00:00,做多,23330.0,304.7,1.31,441.0,0.73,23551.4,stop,5,2.62,24129.1,trailing_stop,4,1.9,-1
2023-02-05 20:00:00+00:00,做空,23211.0,262.6,1.13,15.9,0.58,23057.8,stop,7,1.29,22872.3,trailing_stop,4,0.71,-3
2023-02-09 08:00:00+00:00,做空,22662.9,263.9,1.16,13.9,3.25,21806.5,stop,17,0.72,22473.0,trailing_stop,4,-2.53,-13
2023-02-13 16:00:00+00:00,做空,21606.0,237.2,1.1,9.6,0.0,21606.0,stop,4,0.63,21456.6,trailing_stop,4,0.63,0
2023-02-14 20:00:00+00:00,做多,21880.0,235.8,1.08,476.8,11.68,24634.2,stop,14,1.18,22157.1,trailing_stop,4,-10.51,-10
2023-02-19 20:00:00+00:00,做多,24887.5,379.4,1.52,407.1,-1.0,24508.1,stop,1,-1.0,24508.1,trailing_stop,1,0.0,0
2023-02-22 20:00:00+00:00,做空,23851.5,420.7,1.76,18.2,-1.0,24272.2,stop,3,-1.0,24272.2,trailing_stop,3,0.0,0
2023-02-24 20:00:00+00:00,做空,23590.0,411.1,1.74,17.2,1.07,23149.0,stop,8,1.42,23005.5,trailing_stop,4,0.35,-4
2023-02-26 16:00:00+00:00,做多,23243.2,358.9,1.54,443.0,0.27,23338.6,stop,6,0.7,23495.5,trailing_stop,4,0.44,-2
2023-03-01 12:00:00+00:00,做多,23592.8,338.1,1.43,434.9,0.0,23592.8,stop,4,0.77,23853.7,trailing_stop,4,0.77,0
2023-03-03 08:00:00+00:00,做空,23183.0,318.3,1.37,15.8,2.55,22370.5,stop,12,2.84,22279.2,trailing_stop,4,0.29,-8
2023-03-09 04:00:00+00:00,做空,21800.0,254.8,1.17,10.5,0.0,21800.0,stop,4,0.63,21638.5,trailing_stop,4,0.63,0
2023-03-10 00:00:00+00:00,做空,21511.1,256.0,1.19,9.2,5.16,20190.0,stop,5,6.37,19880.0,trailing_stop,4,1.21,-1
2023-03-11 08:00:00+00:00,做多,20351.8,359.4,1.77,520.1,-1.0,19992.4,stop,1,-1.0,19992.4,trailing_stop,1,0.0,0
2023-03-13 00:00:00+00:00,做多,20531.0,335.5,1.63,514.7,11.02,24226.6,tp,5,5.66,22430.3,trailing_stop,4,-5.35,-1
2023-03-14 20:00:00+00:00,做多,24850.0,565.2,2.27,407.9,-1.0,24284.8,stop,1,-1.0,24284.8,trailing_stop,1,0.0,0
2023-03-17 08:00:00+00:00,做多,25167.9,649.4,2.58,401.5,2.82,27000.2,stop,10,2.29,26655.3,trailing_stop,4,-0.53,-6
2023-03-20 00:00:00+00:00,做多,27799.9,649.0,2.33,354.0,-1.0,27150.9,stop,2,-1.0,27150.9,trailing_stop,2,0.0,0
2023-03-22 20:00:00+00:00,做多,28460.0,591.1,2.08,343.5,-1.0,27868.9,stop,1,-1.0,27868.9,trailing_stop,1,0.0,0
2023-03-26 16:00:00+00:00,做多,27788.0,547.1,1.97,354.2,0.0,27788.0,stop,4,0.23,27913.4,trailing_stop,4,0.23,0
2023-03-27 20:00:00+00:00,做空,27590.6,492.4,1.78,10.9,0.55,27319.1,stop,7,1.11,27046.2,trailing_stop,4,0.55,-3
2023-03-29 12:00:00+00:00,做多,27500.0,497.3,1.81,358.9,1.75,28370.1,stop,8,1.81,28401.3,trailing_stop,4,0.06,-4
2023-03-31 00:00:00+00:00,做空,28066.0,505.5,1.8,12.4,0.0,28066.0,stop,5,0.62,27752.8,trailing_stop,4,0.62,-1
2023-04-02 20:00:00+00:00,做空,28180.0,390.7,1.39,12.8,0.09,28144.0,stop,5,1.11,27747.7,trailing_stop,4,1.01,-1
2023-04-05 08:00:00+00:00,做多,28450.0,415.8,1.46,343.6,-1.0,28034.2,stop,3,-1.0,28034.2,trailing_stop,3,0.0,0
2023-04-08 12:00:00+00:00,做多,28069.9,329.2,1.17,349.6,0.0,28069.9,stop,4,0.0,28069.9,trailing_stop,4,0.0,0
2023-04-10 00:00:00+00:00,做多,28078.1,268.6,0.96,349.5,7.18,30005.6,stop,13,1.22,28404.8,trailing_stop,4,-5.96,-9
2023-04-14 08:00:00+00:00,做多,30648.9,357.3,1.17,311.8,-1.0,30291.6,stop,3,-1.0,30291.6,trailing_stop,3,0.0,0
2023-04-17 08:00:00+00:00,做空,30102.0,292.8,0.97,18.3,1.45,29677.5,stop,7,2.51,29366.3,trailing_stop,4,1.06,-3
2023-04-18 16:00:00+00:00,做多,29913.6,315.8,1.06,321.9,0.0,29913.6,stop,6,1.29,30322.1,trailing_stop,4,1.29,-2
2023-04-20 04:00:00+00:00,做空,28800.0,385.0,1.34,14.6,0.0,28800.0,stop,4,0.23,28712.7,trailing_stop,4,0.23,0
2023-04-21 00:00:00+00:00,做空,28300.0,410.5,1.45,13.1,0.01,28296.0,stop,5,0.72,28005.2,trailing_stop,4,0.71,-1
2023-04-22 00:00:00+00:00,做空,27800.0,411.4,1.48,11.6,0.69,27516.3,stop,5,1.2,27305.7,trailing_stop,4,0.51,-1
2023-04-23 04:00:00+00:00,做多,27780.0,387.3,1.39,354.3,-1.0,27392.7,stop,1,-1.0,27392.7,trailing_stop,1,0.0,0
2023-04-26 00:00:00+00:00,做多,27583.6,370.9,1.34,357.5,2.73,28595.8,stop,6,2.21,28402.5,trailing_stop,4,-0.52,-2
2023-04-30 20:00:00+00:00,做多,29385.0,409.9,1.4,329.5,-1.0,28975.1,stop,3,-1.0,28975.1,trailing_stop,3,0.0,0
2023-05-01 20:00:00+00:00,做空,28200.0,450.6,1.6,12.8,0.0,28200.0,stop,6,0.72,27875.3,trailing_stop,4,0.72,-2
2023-05-04 04:00:00+00:00,做多,28820.0,435.1,1.51,337.9,0.0,28820.0,stop,4,0.79,29162.5,trailing_stop,4,0.79,0
2023-05-06 20:00:00+00:00,做空,28618.3,408.8,1.43,14.1,-1.0,29027.1,stop,3,-1.0,29027.1,trailing_stop,3,0.0,0
2023-05-08 04:00:00+00:00,做空,28620.2,391.2,1.37,14.1,2.21,27757.0,stop,12,2.24,27745.6,trailing_stop,4,0.03,-8
2023-05-10 20:00:00+00:00,做多,27848.7,371.5,1.33,353.2,-1.0,27477.2,stop,1,-1.0,27477.2,trailing_stop,1,0.0,0
2023-05-12 08:00:00+00:00,做空,26688.8,440.4,1.65,7.9,0.12,26637.6,stop,5,0.84,26320.3,trailing_stop,4,0.72,-1
2023-05-14 20:00:00+00:00,做多,27051.5,360.4,1.33,366.5,0.0,27051.5,stop,9,0.88,27369.8,trailing_stop,5,0.88,-4
2023-05-17 12:00:00+00:00,做空,26862.0,328.8,1.22,8.5,-1.0,27190.8,stop,3,-1.0,27190.8,trailing_stop,3,0.0,0
2023-05-19 00:00:00+00:00,做空,26730.0,331.8,1.24,8.0,0.0,26730.0,stop,4,0.0,26730.0,trailing_stop,4,0.0,0
2023-05-21 00:00:00+00:00,做多,26969.8,276.8,1.03,368.0,0.15,27012.4,stop,4,0.65,27149.6,trailing_stop,4,0.5,0
2023-05-22 04:00:00+00:00,做空,26750.0,253.6,0.95,8.1,0.0,26750.0,stop,4,0.49,26626.8,trailing_stop,4,0.49,0
2023-05-23 08:00:00+00:00,做多,27097.8,247.7,0.91,365.8,0.02,27103.9,stop,4,1.23,27403.6,trailing_stop,4,1.21,0
2023-05-24 08:00:00+00:00,做空,26782.6,251.5,0.94,8.2,1.5,26406.2,stop,9,2.37,26185.7,trailing_stop,4,0.88,-5
2023-05-26 20:00:00+00:00,做多,26644.0,271.6,1.02,373.7,0.0,26644.0,stop,6,0.18,26693.2,trailing_stop,5,0.18,-1
2023-05-28 08:00:00+00:00,做多,26890.0,246.7,0.92,369.4,3.38,27724.6,stop,9,1.51,27263.6,trailing_stop,4,-1.87,-5
2023-05-30 16:00:00+00:00,做多,27966.7,292.2,1.04,351.3,-1.0,27674.5,stop,1,-1.0,27674.5,trailing_stop,1,0.0,0
2023-05-31 12:00:00+00:00,做空,27530.0,295.9,1.07,10.7,1.33,27136.7,stop,12,1.88,26973.9,trailing_stop,4,0.55,-8
2023-06-03 20:00:00+00:00,做多,27290.0,284.0,1.04,362.5,-1.0,27006.0,stop,1,-1.0,27006.0,trailing_stop,1,0.0,0
2023-06-05 08:00:00+00:00,做空,26935.3,254.6,0.95,8.7,4.27,25848.7,stop,9,5.69,25487.4,trailing_stop,5,1.42,-4
2023-06-07 00:00:00+00:00,做多,26139.0,310.7,1.19,382.8,0.07,26161.8,stop,7,3.54,27239.1,trailing_stop,4,3.47,-3
2023-06-10 12:00:00+00:00,做空,26250.0,320.9,1.22,6.4,1.25,25848.0,stop,9,2.46,25460.4,trailing_stop,4,1.21,-5
2023-06-13 16:00:00+00:00,做多,26155.5,308.1,1.18,382.5,-1.0,25847.4,stop,1,-1.0,25847.4,trailing_stop,1,0.0,0
2023-06-16 20:00:00+00:00,做多,25750.0,307.8,1.2,390.1,2.15,26412.8,stop,14,2.02,26373.0,trailing_stop,4,-0.13,-10
2023-06-21 00:00:00+00:00,做多,27177.3,304.0,1.12,364.4,9.23,29985.0,stop,10,5.78,28934.6,trailing_stop,4,-3.45,-6
2023-06-23 20:00:00+00:00,做多,30353.9,435.6,1.43,315.8,0.0,30353.9,stop,6,1.99,31222.7,trailing_stop,4,1.99,-2
2023-06-27 16:00:00+00:00,做多,30667.3,405.4,1.32,311.5,0.0,30667.3,stop,4,0.32,30795.8,trailing_stop,4,0.32,0
2023-06-28 12:00:00+00:00,做空,30222.5,405.2,1.34,18.7,0.0,30222.5,stop,5,0.53,30007.2,trailing_stop,4,0.53,-1
2023-06-29 16:00:00+00:00,做多,30485.0,390.5,1.28,314.0,0.0,30485.0,stop,4,0.4,30641.8,trailing_stop,4,0.4,0
2023-06-30 20:00:00+00:00,做空,30222.0,402.8,1.33,18.7,-1.0,30624.8,stop,1,-1.0,30624.8,trailing_stop,1,0.0,0
2023-07-03 20:00:00+00:00,做多,30800.0,325.7,1.06,309.8,0.19,30863.4,stop,4,1.33,31232.3,trailing_stop,4,1.13,0
2023-07-05 00:00:00+00:00,做空,30810.2,337.2,1.09,20.2,0.45,30656.9,stop,9,1.38,30344.4,trailing_stop,6,0.93,-3
2023-07-11 00:00:00+00:00,做多,30359.7,267.5,0.88,315.7,0.38,30460.5,stop,4,2.04,30906.2,trailing_stop,4,1.67,0
2023-07-13 00:00:00+00:00,做空,30383.9,307.6,1.01,19.1,0.0,30383.9,stop,4,0.03,30374.3,trailing_stop,4,0.03,0
2023-07-14 00:00:00+00:00,做多,31205.3,314.3,1.01,304.4,0.0,31205.3,stop,4,1.05,31536.5,trailing_stop,4,1.05,0
2023-07-15 00:00:00+00:00,做空,30700.0,361.6,1.18,19.9,0.8,30412.4,stop,11,1.53,30145.8,trailing_stop,4,0.74,-7
2023-07-18 00:00:00+00:00,做空,29910.0,284.1,0.95,17.8,-1.0,30194.1,stop,1,-1.0,30194.1,trailing_stop,1,0.0,0
2023-07-20 12:00:00+00:00,做多,30178.5,284.8,0.94,318.2,-1.0,29893.7,stop,2,-1.0,29893.7,trailing_stop,2,0.0,0
2023-07-23 04:00:00+00:00,做空,29783.6,238.5,0.8,17.5,0.0,29783.6,stop,4,0.0,29783.6,trailing_stop,4,0.0,0
2023-07-24 00:00:00+00:00,做多,29974.6,215.5,0.72,321.1,-1.0,29759.1,stop,2,-1.0,29759.1,trailing_stop,2,0.0,0
2023-07-24 16:00:00+00:00,做空,29639.7,238.5,0.8,17.1,1.24,29343.7,stop,10,2.89,28949.3,trailing_stop,4,1.65,-6
2023-07-28 00:00:00+00:00,做空,29172.0,234.7,0.8,15.7,0.0,29172.0,stop,4,0.0,29172.0,trailing_stop,4,0.0,0
2023-07-31 00:00:00+00:00,做空,29211.2,165.5,0.57,15.9,-1.0,29376.7,stop,2,-1.0,29376.7,trailing_stop,2,0.0,0
2023-08-01 08:00:00+00:00,做空,29100.0,176.8,0.61,15.5,0.0,29100.0,stop,4,2.61,28638.4,trailing_stop,4,2.61,0
2023-08-02 04:00:00+00:00,做多,29337.3,221.1,0.75,330.2,0.0,29337.3,stop,4,2.77,29949.3,trailing_stop,4,2.77,0
2023-08-05 00:00:00+00:00,做空,29079.6,234.9,0.81,15.5,0.0,29079.6,stop,4,0.78,28897.4,trailing_stop,4,0.78,0
2023-08-07 20:00:00+00:00,做空,28978.5,172.3,0.59,15.2,-1.0,29150.8,stop,1,-1.0,29150.8,trailing_stop,1,0.0,0
2023-08-08 16:00:00+00:00,做多,29330.0,191.2,0.65,330.3,1.38,29593.9,stop,8,4.31,30154.4,trailing_stop,4,2.93,-4
2023-08-14 04:00:00+00:00,做空,29316.2,141.8,0.48,16.2,-1.0,29458.0,stop,2,-1.0,29458.0,trailing_stop,2,0.0,0
2023-08-14 20:00:00+00:00,做多,29486.0,148.6,0.5,328.0,-1.0,29337.4,stop,1,-1.0,29337.4,trailing_stop,1,0.0,0
2023-08-16 00:00:00+00:00,做空,29233.0,162.4,0.56,15.9,21.6,25725.0,tp,13,0.32,29181.2,trailing_stop,4,-21.29,-9
2023-08-24 00:00:00+00:00,做多,26187.0,280.3,1.07,382.0,0.0,26187.0,stop,5,1.38,26574.6,trailing_stop,4,1.38,-1
2023-08-27 20:00:00+00:00,做多,26087.7,202.4,0.78,383.8,0.0,26087.7,stop,4,0.0,26087.7,trailing_stop,4,0.0,0
2023-08-29 20:00:00+00:00,做多,26244.6,186.4,0.71,380.9,4.52,27086.4,stop,6,9.82,28074.8,trailing_stop,4,5.3,-2
2023-08-31 20:00:00+00:00,做空,26950.0,284.1,1.05,7.7,3.65,25914.3,stop,12,4.19,25759.8,trailing_stop,4,0.54,-8
2023-09-08 04:00:00+00:00,做多,25971.7,212.1,0.82,385.9,-1.0,25759.6,stop,3,-1.0,25759.6,trailing_stop,3,0.0,0
2023-09-12 16:00:00+00:00,做多,25989.6,271.2,1.04,385.6,0.0,25989.6,stop,4,1.68,26444.4,trailing_stop,4,1.68,0
2023-09-14 20:00:00+00:00,做多,26536.7,309.3,1.17,375.6,0.0,26536.7,stop,4,0.61,26725.4,trailing_stop,4,0.61,0
2023-09-18 08:00:00+00:00,做多,26614.3,221.0,0.83,374.2,0.84,26799.0,stop,4,3.04,27286.5,trailing_stop,4,2.21,0
2023-09-27 16:00:00+00:00,做多,26322.4,188.1,0.71,379.5,-1.0,26134.3,stop,1,-1.0,26134.3,trailing_stop,1,0.0,0
2023-09-28 20:00:00+00:00,做多,26849.9,231.1,0.86,370.1,0.0,26849.9,stop,6,1.49,27193.1,trailing_stop,4,1.49,-2
2023-10-01 12:00:00+00:00,做多,27085.0,216.8,0.8,366.0,0.0,27085.0,stop,4,0.4,27171.1,trailing_stop,4,0.4,0
2023-10-08 08:00:00+00:00,做多,28018.7,270.3,0.96,350.4,-1.0,27748.4,stop,3,-1.0,27748.4,trailing_stop,3,0.0,0
2023-10-16 00:00:00+00:00,做多,26958.0,181.6,0.67,368.2,6.42,28123.2,stop,9,6.17,28077.8,trailing_stop,4,-0.25,-5
2023-10-19 20:00:00+00:00,做多,28498.2,339.0,1.19,342.9,3.55,29703.1,stop,16,2.16,29230.5,trailing_stop,4,-1.39,-12
2023-10-23 08:00:00+00:00,做多,30229.7,354.6,1.17,317.5,15.35,35671.0,tp,5,1.64,30812.7,trailing_stop,4,-13.7,-1
2023-10-29 20:00:00+00:00,做多,34349.4,477.4,1.39,267.4,0.0,34349.4,stop,4,0.39,34535.1,trailing_stop,4,0.39,0
2023-11-01 04:00:00+00:00,做多,34632.0,438.8,1.27,264.4,0.0,34632.0,stop,4,0.0,34632.0,trailing_stop,4,0.0,0
2023-11-02 04:00:00+00:00,做多,35249.0,439.8,1.25,258.0,0.0,35249.0,stop,4,1.21,35780.0,trailing_stop,4,1.21,0
2023-11-05 08:00:00+00:00,做多,35270.0,449.4,1.27,257.8,-1.0,34820.6,stop,3,-1.0,34820.6,trailing_stop,3,0.0,0
2023-11-09 08:00:00+00:00,做多,36150.0,441.7,1.22,249.1,0.28,36271.8,stop,4,4.82,38279.0,trailing_stop,4,4.54,0
2023-11-16 00:00:00+00:00,做多,36449.0,523.2,1.44,246.3,0.0,36449.0,stop,5,2.46,37738.4,trailing_stop,4,2.46,-1
2023-11-20 00:00:00+00:00,做多,36900.0,468.2,1.27,242.0,0.0,36900.0,stop,5,0.84,37294.1,trailing_stop,4,0.84,-1
2023-11-21 00:00:00+00:00,做多,37528.2,481.0,1.28,236.3,0.0,37528.2,stop,4,0.0,37528.2,trailing_stop,4,0.0,0
2023-11-24 16:00:00+00:00,做多,37650.0,499.1,1.33,235.2,0.0,37650.0,stop,6,1.05,38175.5,trailing_stop,4,1.05,-2
2023-11-28 20:00:00+00:00,做多,37338.0,394.9,1.06,238.0,0.61,37578.5,stop,8,2.18,38197.6,trailing_stop,4,1.57,-4
2023-12-01 12:00:00+00:00,做多,38132.0,415.2,1.09,231.0,7.94,41427.1,stop,24,1.56,38781.4,trailing_stop,4,-6.37,-20
2023-12-06 00:00:00+00:00,做多,42542.0,536.9,1.26,196.7,1.84,43530.1,stop,10,3.2,44259.7,trailing_stop,4,1.36,-6
2023-12-09 04:00:00+00:00,做多,44081.6,587.9,1.33,186.3,0.0,44081.6,stop,4,0.02,44095.3,trailing_stop,4,0.02,0
2023-12-10 04:00:00+00:00,做空,43749.1,537.4,1.23,11.9,0.11,43689.3,stop,4,0.11,43689.3,trailing_stop,4,0.0,0
2023-12-11 08:00:00+00:00,做空,43552.5,482.7,1.11,11.5,3.06,42077.2,stop,7,3.5,41863.7,trailing_stop,4,0.44,-3
2023-12-14 00:00:00+00:00,做多,41979.0,701.4,1.67,200.6,0.32,42203.9,stop,5,1.69,43166.9,trailing_stop,4,1.37,-1
2023-12-18 04:00:00+00:00,做空,41496.0,599.2,1.44,7.1,0.0,41496.0,stop,4,1.07,40853.4,trailing_stop,4,1.07,0
2023-12-19 04:00:00+00:00,做多,42226.8,622.4,1.47,198.9,0.0,42226.8,stop,5,1.63,43238.8,trailing_stop,4,1.63,-1
2023-12-20 20:00:00+00:00,做多,43068.5,611.7,1.42,193.0,0.5,43376.9,stop,16,1.5,43984.1,trailing_stop,4,0.99,-12
2023-12-25 04:00:00+00:00,做空,43421.0,486.2,1.12,11.2,0.15,43345.7,stop,4,0.87,42998.5,trailing_stop,4,0.71,0
2023-12-26 12:00:00+00:00,做空,43083.2,475.9,1.1,10.5,0.27,42953.0,stop,7,2.62,41834.9,trailing_stop,4,2.35,-3
2023-12-28 04:00:00+00:00,做多,43277.1,524.7,1.21,191.6,0.0,43277.1,stop,4,0.59,43587.7,trailing_stop,4,0.59,0
2024-01-02 00:00:00+00:00,做多,42887.5,496.2,1.16,194.3,3.91,44828.7,stop,6,5.44,45584.7,trailing_stop,4,1.52,-2
2024-01-03 16:00:00+00:00,做空,44598.0,604.8,1.36,13.6,1.74,43547.6,stop,7,6.55,40635.4,trailing_stop,4,4.82,-3
2024-01-08 08:00:00+00:00,做空,43557.5,678.8,1.56,11.5,-1.0,44236.3,stop,1,-1.0,44236.3,trailing_stop,1,0.0,0
2024-01-08 16:00:00+00:00,做多,44486.9,702.0,1.58,183.7,1.93,45839.5,stop,7,3.52,46961.0,trailing_stop,4,1.6,-3
2024-01-12 20:00:00+00:00,做空,45527.5,1067.3,2.34,15.3,2.31,43061.0,stop,10,3.4,41903.7,trailing_stop,4,1.08,-6
2024-01-15 04:00:00+00:00,做空,42553.0,883.5,2.08,9.4,0.0,42553.0,stop,4,0.44,42161.7,trailing_stop,4,0.44,0
2024-01-19 00:00:00+00:00,做空,42200.0,640.2,1.52,8.7,0.26,42035.3,stop,7,1.88,40993.7,trailing_stop,4,1.63,-3
2024-01-22 08:00:00+00:00,做空,41500.0,493.1,1.19,7.1,3.84,39604.7,stop,11,1.87,40579.5,trailing_stop,4,-1.98,-7
2024-01-26 16:00:00+00:00,做多,40300.0,573.1,1.42,213.2,2.85,41934.5,stop,14,2.88,41952.7,trailing_stop,4,0.03,-10
2024-01-29 20:00:00+00:00,做多,42525.0,509.8,1.2,196.8,0.58,42821.2,stop,8,2.0,43543.3,trailing_stop,4,1.42,-4
2024-02-05 16:00:00+00:00,做多,43168.4,469.4,1.09,192.4,-1.0,42699.0,stop,1,-1.0,42699.0,trailing_stop,1,0.0,0
2024-02-08 00:00:00+00:00,做多,43378.8,448.9,1.03,190.9,8.19,47052.7,stop,16,2.66,44570.7,trailing_stop,4,-5.53,-12
2024-02-11 04:00:00+00:00,做多,47671.7,561.0,1.18,164.7,0.19,47781.0,stop,8,1.15,48319.5,trailing_stop,4,0.96,-4
2024-02-12 20:00:00+00:00,做多,48846.0,592.2,1.21,158.4,0.0,48846.0,stop,6,2.17,50132.7,trailing_stop,4,2.17,-2
2024-02-14 16:00:00+00:00,做多,50290.0,714.3,1.42,151.0,1.56,51401.3,stop,19,2.03,51742.9,trailing_stop,4,0.48,-15
2024-02-19 04:00:00+00:00,做多,52109.0,657.0,1.26,142.2,0.0,52109.0,stop,4,0.15,52204.4,trailing_stop,4,0.15,0
2024-02-25 00:00:00+00:00,做多,51228.6,594.8,1.16,146.4,0.44,51489.8,stop,5,0.71,51652.4,trailing_stop,4,0.27,-1
2024-02-27 00:00:00+00:00,做多,52885.5,579.7,1.1,138.6,16.42,62404.9,tp,12,7.94,57490.2,trailing_stop,4,-8.48,-8
2024-03-04 00:00:00+00:00,做多,62720.0,1023.6,1.63,101.2,4.53,67361.6,stop,9,2.43,65205.6,trailing_stop,5,-2.11,-4
2024-03-06 00:00:00+00:00,做空,65021.1,1404.3,2.16,24.8,-1.0,66425.4,stop,3,-1.0,66425.4,trailing_stop,3,0.0,0
2024-03-10 08:00:00+00:00,做多,68608.7,1329.2,1.94,84.0,0.0,68608.7,stop,5,0.55,69335.2,trailing_stop,4,0.55,-1
2024-03-11 12:00:00+00:00,做多,69999.8,1276.4,1.82,80.3,0.78,70998.1,stop,8,1.76,72251.8,trailing_stop,4,0.98,-4
2024-03-14 20:00:00+00:00,做空,71671.1,1278.0,1.78,31.8,1.08,70289.9,stop,7,3.42,67299.1,trailing_stop,4,2.34,-3
2024-03-17 00:00:00+00:00,做空,67420.0,1727.5,2.56,27.5,0.0,67420.0,stop,4,1.16,65423.5,trailing_stop,4,1.16,0
2024-03-18 00:00:00+00:00,做多,68477.0,1802.1,2.63,84.3,0.24,68904.0,stop,4,0.24,68904.0,trailing_stop,4,0.0,0
2024-03-19 08:00:00+00:00,做空,66601.6,1651.0,2.48,26.6,1.34,64381.9,stop,10,2.04,63237.6,trailing_stop,4,0.69,-6
2024-03-21 04:00:00+00:00,做多,66062.4,1935.6,2.93,91.0,0.0,66062.4,stop,5,0.65,67326.1,trailing_stop,4,0.65,-1
2024-03-22 16:00:00+00:00,做空,64550.1,1771.9,2.74,24.3,0.04,64471.7,stop,5,0.77,63179.9,trailing_stop,4,0.73,-1
2024-03-23 20:00:00+00:00,做多,64887.6,1693.8,2.61,94.5,0.0,64887.6,stop,4,0.19,65203.1,trailing_stop,4,0.19,0
2024-03-25 04:00:00+00:00,做多,66127.0,1482.5,2.24,90.9,2.31,69554.2,stop,10,0.61,67038.7,trailing_stop,4,-1.7,-6
2024-03-27 20:00:00+00:00,做空,69320.0,1364.1,1.97,29.5,0.0,69320.0,stop,4,0.2,69046.8,trailing_stop,4,0.2,0
2024-03-29 20:00:00+00:00,做空,69612.8,1218.4,1.75,29.8,0.0,69612.8,stop,4,0.0,69612.8,trailing_stop,4,0.0,0
